BatchNumber,BatchDesc,BatchTxType,BatchDate,PeriodStart,PeriodEnd,BillingFreq,Posted
1896,"Tuesday, 10/15/13 - #2",PY,10/15/2013,,,,TRUE
1897,"Wednesday, 10/16/13",PY,10/16/2013,,,,TRUE
1898,"Thursday, 10/17/13",PY,10/17/2013,,,,TRUE
1899,"Friday, 10/18/2013",PY,10/18/2013,,,,TRUE
1900,"Monday, 10/21/13",PY,10/21/2013,,,,TRUE
1901,"Tuesday, 10/22/13",PY,10/22/2013,,,,TRUE
1902,"Wednesday, 10/23/13",PY,10/23/2013,,,,TRUE
1903,"Thursday, 10/24/13",PY,10/24/2013,,,,TRUE
1904,"Friday, 10/25/2013",PY,10/25/2013,,,,TRUE
1905,"Monday, 10/28/13",PY,10/28/2013,,,,TRUE
1909,November 2013 Monthly,RD,11/1/2013,10/1/2013,11/1/2013,M,FALSE
1910,"Tuesday, 10/29/13",PY,10/29/2013,,,,TRUE
1913,November 2013 Meter Pits,RD,11/1/2013,10/1/2013,11/1/2013,Q,FALSE
1914,"Wednesday, 10/30/13",PY,10/30/2013,,,,TRUE
1915,"Thursday, 10/31/13",PY,10/31/2013,,,,TRUE
1916,"Friday, 11/01/2013",PY,11/1/2013,,,,TRUE
1917,"Friday, 11/01/2013 - 2",PY,11/1/2013,,,,TRUE
1918,"Monday, 11/4/13",PY,11/4/2013,,,,TRUE
1919,November Interest,IN,11/1/2013,,,,FALSE
1921,"Tuesday, 11/5/13",PY,11/5/2013,,,,TRUE
1922,"Wednesday, 11/6/13",PY,11/6/2013,,,,TRUE
1923,"Thursday, 11/07/13",PY,11/7/2013,,,,TRUE
1924,"FRIDAY, 11/08/13",PY,11/8/2013,,,,TRUE
1925,"Tuesday, 11/12/13",PY,11/12/2013,,,,TRUE
1927,"Wednesday, 11/13/13",PY,11/13/2013,,,,TRUE
1928,"Thursday, 11/14/13",PY,11/14/2013,,,,TRUE
1929,"MONDAY, 11/18/2013",PY,11/18/2013,,,,TRUE
1930,"Wednesday, 11/20/13",PY,11/20/2013,,,,TRUE
1931,"Thursday, 11/21/13",PY,11/21/2013,,,,TRUE
1932,"Friday, 11/22/13",PY,11/22/2013,,,,TRUE
1934,December Monthly 2013,RD,12/1/2013,11/1/2013,12/1/2013,M,FALSE
1937,December 2013 Meter Pits,RD,12/1/2013,11/1/2013,12/1/2013,Q,FALSE
1938,"Tuesday, 11/26/13",PY,11/26/2013,,,,TRUE
1939,,PY,11/26/2013,,,,FALSE
1940,"Monday, 12/2/13",PY,12/2/2013,,,,TRUE
1941,December Interest,IN,12/1/2013,,,,FALSE
1942,"Wednesday, 12/4/13",PY,12/4/2013,,,,TRUE
1943,"Thursday, 12/5/13",PY,12/5/2013,,,,TRUE
1944,"Monday, 12/09/13",PY,12/9/2013,,,,TRUE
1945,"Tuesday, 12/10/13",PY,12/10/2013,,,,TRUE
1946,"Wednesday, 12/11/13",PY,12/11/2013,,,,TRUE
1947,"Thursday, 12/12/13",PY,12/12/2013,,,,TRUE
1948,"Monday, 12/16/13",PY,12/16/2013,,,,TRUE
1949,"Wednesday, 12/18/13",PY,12/18/2013,,,,TRUE
1950,"Friday, 12/20/13",PY,12/20/2013,,,,TRUE
1951,"Friday, 12/20/13 (#2)",PY,12/20/2013,,,,TRUE
1952,"Thursday, 12/26/2013",PY,12/26/2013,,,,TRUE
1958,Monthly January 2014,RD,1/1/2014,12/1/2013,1/1/2014,M,FALSE
1959,Meter Pits January 2014,RD,1/1/2014,12/1/2013,1/1/2014,Q,FALSE
1967,"Monday, 1/6/14",PY,1/6/2014,,,,TRUE
1968,"Monday, 1/6/14 #2",PY,1/6/2014,,,,TRUE
1969,"Thursday, 01/09/2014",PY,1/9/2014,,,,TRUE
1970,"Thursday, 1/9/14",PY,1/9/2014,,,,TRUE
1971,"Tuesday, 1/14/14",PY,1/14/2014,,,,TRUE
1972,"Tuesday, 1/21/14",PY,1/21/2014,,,,TRUE
1976,February 2014 Meter Pits,RD,2/1/2014,1/1/2014,2/1/2014,Q,FALSE
1977,February 2014 Monthly,RD,2/1/2014,1/1/2014,2/1/2014,M,FALSE
1979,"Wednesday, 1/29/14",PY,1/29/2014,,,,TRUE
1980,"Thursday, 1/30/14",PY,1/30/2014,,,,TRUE
1981,"Tuesday, 2/11/14",PY,2/11/2014,,,,TRUE
1982,"Wednesday, 2/19/14",PY,2/19/2014,,,,TRUE
1988,March2014 Monthly,RD,3/1/2014,2/1/2014,3/1/2014,M,FALSE
1989,March2014 Meter Pits,RD,3/1/2014,2/1/2014,3/1/2014,Q,FALSE
1990,"Tuesday, 2/25/14",PY,2/25/2014,,,,TRUE
1991,"Tuesday, 3/4/14",PY,3/4/2014,,,,TRUE
1996,April 2014 Readings,RD,4/1/2014,10/1/2013,4/1/2014,M,FALSE
1997,April 2014 Readings S,RD,4/1/2014,10/1/2013,4/1/2014,S,FALSE
1998,April 2014 MeterPits,RD,4/1/2014,3/1/2014,4/1/2014,Q,FALSE
2000,"Tuesday, 03/11/2014",PY,3/11/2014,,,,TRUE
2001,"Tuesday, 3/18/14",PY,3/18/2014,,,,TRUE
2002,"Monday, 3/24/14",PY,3/24/2014,,,,TRUE
2003,"Monday, March 31, 2014",PY,3/31/2014,,,,TRUE
2004,"Tuesday, 4/1/14",PY,4/1/2014,,,,TRUE
2005,"Wednesday, 4/2/14",PY,4/2/2014,,,,TRUE
2006,"Wednesday, 4/2/14 #2",PY,4/2/2014,,,,TRUE
2007,"Thursday, 4/3/14",PY,4/3/2014,,,,TRUE
2008,"Thursday, 4/3/14 - #2",PY,4/3/2014,,,,TRUE
2009,"Monday, 4/7/14",PY,4/7/2014,,,,TRUE
2010,"Monday, 4/7/14 - #2",PY,4/7/2014,,,,TRUE
2011,"Tuesday, 4/8/14",PY,4/8/2014,,,,TRUE
2012,"Wednesday, 4/9/14",PY,4/9/2014,,,,TRUE
2013,"Thursday, 4/10/14",PY,4/10/2014,,,,TRUE
2014,"Monday, 4/14/2014",PY,4/14/2014,,,,TRUE
2015,"Tuesday, 4/15/14",PY,4/15/2014,,,,TRUE
2016,"Wednesday, 4/16/14",PY,4/16/2014,,,,TRUE
2017,"Wednesday, 4/16/14 - #2",PY,4/16/2014,,,,TRUE
2018,"Thursday, 4/17/14",PY,4/17/2014,,,,TRUE
2019,"Monday, 4/21/14",PY,4/21/2014,,,,TRUE
2020,"Tuesday, 4/22/14",PY,4/22/2014,,,,TRUE
2021,"Wednesday, 4/23/14",PY,4/23/2014,,,,TRUE
2022,"Thursday, 4/24/14",PY,4/24/2014,,,,TRUE
2023,"Monday, 4/28/14",PY,4/28/2014,,,,TRUE
2024,May Monthly,RD,5/1/2014,4/1/2014,5/1/2014,M,FALSE
2025,May Meter Pits,RD,5/1/2014,4/1/2014,5/1/2014,Q,FALSE
2029,"Monday, 04/28/2014 #2",PY,4/28/2014,,,,TRUE
2030,"Tuesday, 4/29/14",PY,4/29/2014,,,,TRUE
2031,"Wednesday, 4/30/14",PY,4/30/2014,,,,TRUE
2032,"Thursday, 5/1/14",PY,5/1/2014,,,,TRUE
2033,"Friday, 05/02/2014",PY,5/2/2014,,,,TRUE
2034,May 2014 Interest,IN,5/1/2014,,,,FALSE
2035,"Monday, 5/5/14",PY,5/5/2014,,,,TRUE
2036,"Tuesday, 5/6/14",PY,5/6/2014,,,,TRUE
2037,"Thursday, 5/8/14",PY,5/8/2014,,,,TRUE
2038,"Tuesday, 5/13/14",PY,5/13/2014,,,,TRUE
2039,"Wednesday, 5/14/14",PY,5/14/2014,,,,TRUE
2040,"Tuesday, 5/20/14",PY,5/20/2014,,,,TRUE
2041,"Tuesday, 5/27/14",PY,5/27/2014,,,,TRUE
2042,"Wednesday, 5/28/14",PY,5/28/2014,,,,TRUE
2043,June 2014 Monthly,RD,6/1/2014,5/1/2014,6/1/2014,M,FALSE
2044,JUNE 2014 METER PITS,RD,6/1/2014,5/1/2014,6/1/2014,Q,FALSE
2045,"Thursday, 5/29/14",PY,5/29/2014,,,,TRUE
2046,JUNE 2014 INTEREST,IN,6/1/2014,,,,FALSE
2047,"Tuesday, 6/3/14",PY,6/3/2014,,,,TRUE
2048,"Tuesday, 6/10/14",PY,6/10/2014,,,,TRUE
2049,"Thursday, 6/12/14",PY,6/12/2014,,,,TRUE
2050,"Tuesday, 6/17/14",PY,6/17/2014,,,,TRUE
2051,"Tuesday, 6/24/14",PY,6/24/2014,,,,TRUE
2052,"Wednesday, 6/25/14",PY,6/25/2014,,,,TRUE
2053,"Thursday, 6/26/14",PY,6/26/2014,,,,TRUE
2054,JULY 2014 Monthly,RD,7/1/2014,6/1/2014,7/1/2014,M,FALSE
2055,JULY 2014 Meter Pits,RD,7/1/2014,6/1/2014,7/1/2014,Q,FALSE
2056,"Tuesday, 7/1/14",PY,7/1/2014,,,,TRUE
2057,"Wednesday, 7/2/14",PY,7/2/2014,,,,TRUE
2058,"Monday, 7/7/14",PY,7/7/2014,,,,TRUE
2059,"Tuesday, 7/8/14",PY,7/8/2014,,,,TRUE
2060,"Wednesday, 07/09/2014",PY,7/9/2014,,,,TRUE
2061,"Monday, 7/14/14",PY,7/14/2014,,,,TRUE
2062,"Tuesday, 7/15/14",PY,7/15/2014,,,,TRUE
2063,"Wednesday, 7/16/14",PY,7/16/2014,,,,TRUE
2064,"Monday, 07/21/14",PY,7/21/2014,,,,TRUE
2065,"Tuesday, 7/22/14",PY,7/22/2014,,,,TRUE
2066,"Wednesday, 7/23/14",PY,7/23/2014,,,,TRUE
2067,"Thursday, 7/24/14",PY,7/24/2014,,,,TRUE
2068,"Monday, 7/28/14",PY,7/28/2014,,,,TRUE
2069,"Tuesday, 7/29/14",PY,7/29/2014,,,,TRUE
2070,August 2014 Monthly,RD,8/1/2014,7/1/2014,8/1/2014,M,FALSE
2071,August 2014 Meter Pits,RD,8/1/2014,7/1/2014,8/1/2014,Q,FALSE
2073,"Friday, August 1, 2014",PY,8/1/2014,,,,TRUE
2074,"Monday, 8/4/14",PY,8/4/2014,,,,TRUE
2075,"Wednesday, 08/06/2014",PY,8/6/2014,,,,TRUE
2077,"Tuesday, 08/12/2014",PY,8/12/2014,,,,TRUE
2078,"Thursday, 8/14/14",PY,8/14/2014,,,,TRUE
2079,"Tuesday, 8/19/14",PY,8/19/2014,,,,TRUE
2080,"Tuesday, 8/26/14",PY,8/26/2014,,,,TRUE
2081,Spetember 2014 Monthly,RD,9/1/2014,8/1/2014,9/1/2014,M,FALSE
2082,September 2014 Meter Pits,RD,9/1/2014,8/1/2014,9/1/2014,Q,FALSE
2084,"Tuesday, 9/2/14",PY,9/2/2014,,,,TRUE
2086,October 2014 Meter Pits,RD,10/1/2014,9/1/2014,10/1/2014,Q,FALSE
2087,October 2014 Monthly,RD,10/1/2014,9/1/2014,10/1/2014,M,FALSE
2104,"Tuesday, 9/16/14",PY,9/16/2014,,,,TRUE
2115,October 2014 READINGS,RD,10/1/2014,4/1/2014,10/1/2014,S,FALSE
2116,"Monday, 9/22/14",PY,9/22/2014,,,,TRUE
2117,"Monday, 9/22/14 #2",PY,9/22/2014,,,,TRUE
2118,"Wednesday, 09/24/2014",PY,9/24/2014,,,,TRUE
2119,10/1/14#1,PY,10/1/2014,,,,TRUE
2120,10/1/14#2,PY,10/1/2014,,,,TRUE
2121,"Thursday, 10/2/14",PY,10/2/2014,,,,TRUE
2122,"Thursday, 10/2/14 #2",PY,10/2/2014,,,,TRUE
2123,"Monday, 10/6/14",PY,10/6/2014,,,,TRUE
2124,"Tuesday, 10/7/14",PY,10/7/2014,,,,TRUE
2125,"Wednesday, 10/8/14",PY,10/8/2014,,,,TRUE
2126,"Thursday, 10/9/14",PY,10/9/2014,,,,TRUE
2127,"Tuesday, 10/14/14",PY,10/14/2014,,,,TRUE
2128,"Wednesday, 10/15/14",PY,10/15/2014,,,,TRUE
2129,"Thursday, 10/16/14",PY,10/16/2014,,,,TRUE
2130,"Monday, 10/20/2014",PY,10/20/2014,,,,TRUE
2131,"Tuesday, 10/21/14",PY,10/21/2014,,,,TRUE
2132,"Wednesday, 10/22/14",PY,10/22/2014,,,,TRUE
2133,"Thursday, 10/23/14",PY,10/23/2014,,,,TRUE
2134,"Monday, 10/27/14",PY,10/27/2014,,,,TRUE
2135,"Tuesday, 10/28/14",PY,10/28/2014,,,,TRUE
2136,November 2014 Monthly,RD,11/1/2014,10/1/2014,11/1/2014,M,FALSE
2137,"November 2014, Meter Pits",RD,11/1/2014,10/1/2014,11/1/2014,Q,FALSE
2138,"Wednesday, 10/29/14",PY,10/29/2014,,,,TRUE
2139,"Thursday, 10/30/14",PY,10/30/2014,,,,TRUE
2140,"Monday, 11/3/14",PY,11/3/2014,,,,TRUE
2143,"Tuesday, 11/4/14",PY,11/4/2014,,,,TRUE
2144,November 2014 Interest,IN,11/1/2014,,,,FALSE
2145,"Thursday, 11/6/14",PY,11/6/2014,,,,TRUE
2146,"Wednesday, 11/12/14",PY,11/12/2014,,,,TRUE
2147,"Thursday, 11/13/14",PY,11/13/2014,,,,TRUE
2148,"Tuesday, 11/18/14",PY,11/18/2014,,,,TRUE
2149,"Wednesday, 11/19/14",PY,11/19/2014,,,,TRUE
2150,December 2014 Meter Pits,RD,12/1/2014,11/1/2014,12/1/2014,Q,FALSE
2152,December 2014 Monthly,RD,12/1/2014,11/1/2014,12/1/2014,M,FALSE
2153,"Tuesday, 11/25/14",PY,11/25/2014,,,,TRUE
2154,DECEMBER INTEREST,IN,12/1/2014,,,,FALSE
2156,"Monday, 12/1/14",PY,12/1/2014,,,,TRUE
2157,"Wednesday, 12/3/2014",PY,12/3/2014,,,,TRUE
2158,"Thursday, 12/4/14",PY,12/4/2014,,,,TRUE
2159,"Tuesday, 12/9/14",PY,12/9/2014,,,,TRUE
2160,"Wednesday, 12/10/14",PY,12/10/2014,,,,TRUE
2161,"Thursday, 12/11/14",PY,12/11/2014,,,,TRUE
2162,"Monday, 12/15/2014",PY,12/15/2014,,,,TRUE
2163,"Tuesday, 12/16/2014",PY,12/16/2014,,,,TRUE
2164,"Wednesday, 12/17/14",PY,12/17/2014,,,,TRUE
2165,"Thursday, 12/18/14",PY,12/18/2014,,,,TRUE
2166,"Tuesday, 12/23/14",PY,12/23/2014,,,,TRUE
2167,January2015 Monthly,RD,1/1/2015,12/1/2014,1/1/2015,M,FALSE
2168,January2015 MeterPits,RD,1/1/2015,12/1/2014,1/1/2015,Q,FALSE
2170,"Tuesday, 12/30/14",PY,12/30/2014,,,,TRUE
2171,"Tuesday, 1/6/15",PY,1/6/2015,,,,TRUE
2172,"Thursday, 1/15/15",PY,1/15/2015,,,,TRUE
2173,"Wednesday, 1/28/15",PY,1/28/2015,,,,TRUE
2174,February2014Monthly,RD,2/1/2015,1/1/2015,2/1/2015,M,FALSE
2175,February2015MeterPits,RD,2/1/2015,1/1/2015,2/1/2015,Q,FALSE
2177,"Wednesday, 2/4/15",PY,2/4/2015,,,,TRUE
2178,"Tuesday, 2/17/15",PY,2/17/2015,,,,TRUE
2182,March2015 Monthly,RD,3/1/2015,2/1/2015,3/1/2015,M,FALSE
2183,March2015 MeterPits,RD,3/1/2015,2/1/2015,3/1/2015,Q,FALSE
2185,"Tuesday, 2/24/15",PY,2/24/2015,,,,TRUE
2186,"Tuesday, March 3, 2015",PY,3/3/2015,,,,TRUE
2187,April2015 READINGS,RD,4/1/2015,10/1/2014,4/1/2015,S,FALSE
2188,April2015 Monthly,RD,4/1/2015,3/1/2015,4/1/2015,M,FALSE
2189,April2015 Meter Pits,RD,4/1/2015,1/15/2013,4/1/2015,Q,FALSE
2190,"Tuesday, 3/17/15",PY,3/17/2015,,,,TRUE
2191,"Thursday, 3/26/15",PY,3/26/2015,,,,TRUE
2192,"Tuesday, 3/31/15",PY,3/31/2015,,,,TRUE
2193,"Wednesday, 4/1/15",PY,4/1/2015,,,,TRUE
2194,"Thursday, 4/2/15",PY,4/2/2015,,,,TRUE
2195,"Thursday, 04/02/2015 #2",PY,4/2/2015,,,,TRUE
2196,"MONDAY, 4/6/2015",PY,4/6/2015,,,,TRUE
2197,"Tuesday, 4/7/15",PY,4/7/2015,,,,TRUE
2198,"Tuesday, 04/07/2015 #2",PY,4/7/2015,,,,TRUE
2199,"Tuesday, 4/7/15 #3",PY,4/7/2015,,,,TRUE
2200,"Wednesday, 4/8/15",PY,4/8/2015,,,,TRUE
2201,"Thursday, 4/9/15",PY,4/9/2015,,,,TRUE
2202,"Monday, 4/13/15",PY,4/13/2015,,,,TRUE
2203,"Tuesday, 4/14/15",PY,4/14/2015,,,,TRUE
2204,"Wednesday, 4/15/15",PY,4/15/2015,,,,TRUE
2205,"Wednesday, 4/15/15 #2",PY,4/15/2015,,,,TRUE
2206,"Thursday, 4/16/15",PY,4/16/2015,,,,TRUE
2207,"Monday, 4/20/15",PY,4/20/2015,,,,TRUE
2208,"Tuesday, 4/21/15",PY,4/21/2015,,,,TRUE
2209,"Wednesday, 4/22/15",PY,4/22/2015,,,,TRUE
2210,"Thursday, 4/23/15",PY,4/23/2015,,,,TRUE
2211,"Monday, 4/27/15",PY,4/27/2015,,,,TRUE
2212,May2015Monthly,RD,5/1/2015,4/1/2015,5/1/2015,M,FALSE
2213,May2015MeterPits,RD,5/1/2015,4/1/2015,5/1/2015,Q,FALSE
2215,"Tuesday, 4/28/15",PY,4/28/2015,,,,TRUE
2216,"Wednesday, 4/29/15",PY,4/29/2015,,,,TRUE
2217,"Thursday, 4/30/15",PY,4/30/2015,,,,TRUE
2218,"Friday, May 1, 2015",PY,5/1/2015,,,,TRUE
2219,"Monday, 5/4/15",PY,5/4/2015,,,,TRUE
2220,May2015InterestforApril2015,IN,5/1/2015,,,,FALSE
2221,"Wednesday, May 6, 2015",PY,5/6/2015,,,,TRUE
2222,"Thursday, 5/7/15",PY,5/7/2015,,,,TRUE
2223,"Tuesday, 5/12/15",PY,5/12/2015,,,,TRUE
2224,"Thursday, 5/14/15",PY,5/14/2015,,,,TRUE
2225,"Tuesday, 5/19/15",PY,5/19/2015,,,,TRUE
2226,"Thursday, 5/21/15",PY,5/21/2015,,,,TRUE
2227,"Tuesday, 5/26/2015",PY,5/26/2015,,,,TRUE
2228,"Wednesday, 5/27/2015",PY,5/27/2015,,,,TRUE
2229,"Thursday, 5/28/15",PY,5/28/2015,,,,TRUE
2230,June2015Monthly,RD,6/1/2015,5/1/2015,6/1/2015,M,FALSE
2231,June2015MeterPits,RD,6/1/2015,5/1/2015,6/1/2015,Q,FALSE
2234,JUNE2015 Interest,IN,6/1/2015,,,,FALSE
2235,"Tuesday, 6/2/15",PY,6/2/2015,,,,TRUE
2236,"Wednesday, 6/3/15",PY,6/3/2015,,,,TRUE
2237,"Tuesday, 6/9/15",PY,6/9/2015,,,,TRUE
2238,"Thursday, 6/11/15",PY,6/11/2015,,,,TRUE
2239,"Monday, 6/15/15",PY,6/15/2015,,,,TRUE
2241,"Wednesday, 6/17/15",PY,6/17/2015,,,,TRUE
2242,"Monday, 06/22/2015",PY,6/22/2015,,,,TRUE
2243,"Tuesday, 06/23/2015",PY,6/23/2015,,,,TRUE
2244,"Thursday, 6/25/15",PY,6/25/2015,,,,TRUE
2245,July2015Monthly,RD,7/1/2015,6/1/2015,7/1/2015,M,FALSE
2246,July2015MeterPits,RD,7/1/2015,6/1/2015,7/1/2015,Q,FALSE
2248,"Monday, 06/29/2015",PY,6/29/2015,,,,TRUE
2249,"Tuesday, June 30, 2015",PY,6/30/2015,,,,TRUE
2250,"Wednesday, July 1, 2015",PY,7/1/2015,,,,TRUE
2251,"Monday, 7/6/15",PY,7/6/2015,,,,TRUE
2252,"Wednesday, July 8, 2015",PY,7/8/2015,,,,TRUE
2253,"Monday, 07/13/2015",PY,7/13/2015,,,,TRUE
2254,"Wednesday, 7/15/15",PY,7/15/2015,,,,TRUE
2255,"Monday, July 20, 2015",PY,7/20/2015,,,,TRUE
2256,"Monday, July 27, 2015",PY,7/27/2015,,,,TRUE
2257,"Tuesday, 7/28/15",PY,7/28/2015,,,,TRUE
2258,August2015Monthly,RD,8/1/2015,7/1/2015,8/1/2015,M,FALSE
2259,August2015MeterPits,RD,8/1/2015,7/1/2015,8/1/2015,Q,FALSE
2261,"Wednesday, 7/29/15",PY,7/29/2015,,,,TRUE
2262,"Thursday, 7/30/15",PY,7/30/2015,,,,TRUE
2263,"Tuesday, 8/4/15",PY,8/4/2015,,,,TRUE
2264,"Tuesday, 8/11/15",PY,8/11/2015,,,,TRUE
2265,"Thursday, 8/13/15",PY,8/13/2015,,,,TRUE
2266,"Tuesday, 8/18/15",PY,8/18/2015,,,,TRUE
2267,"Thursday, 8/20/2015",PY,8/20/2015,,,,TRUE
2268,"Tuesday, 8/25/2015",PY,8/25/2015,,,,TRUE
2270,September2015 - Monthly,RD,9/1/2015,8/1/2015,9/1/2015,M,FALSE
2271,September2015 - MeterPits,RD,9/1/2015,8/1/2015,9/1/2015,Q,FALSE
2273,"Monday, August31, 2015",PY,8/31/2015,,,,TRUE
2274,"Wednesday, 9/2/15",PY,9/2/2015,,,,TRUE
2275,"Tuesday, 9/8/15",PY,9/8/2015,,,,TRUE
2276,"Tuesday, 9/15/15",PY,9/15/2015,,,,TRUE
2277,October2015 Readings,RD,10/1/2015,4/1/2015,10/1/2015,S,FALSE
2278,October2015 Monthly,RD,10/1/2015,9/1/2015,10/1/2015,M,FALSE
2279,October2015 Meter Pits,RD,10/1/2015,9/1/2015,10/1/2015,Q,FALSE
2280,"Thursday, 9/17/15",PY,9/17/2015,,,,TRUE
2281,"Tuesday, 9/22/15",PY,9/22/2015,,,,TRUE
2282,"Wednesday, 9/23/15",PY,9/23/2015,,,,TRUE
2283,"Tuesday, 9/29/15",PY,9/29/2015,,,,TRUE
2284,"Wednesday, 9/30/15",PY,9/30/2015,,,,TRUE
2285,"Thursday, 10/1/15",PY,10/1/2015,,,,TRUE
2286,"Monday, 10/5/15",PY,10/5/2015,,,,TRUE
2287,"Tuesday, 10/6/15",PY,10/6/2015,,,,TRUE
2288,"Tuesday, 10/6/15 #2",PY,10/6/2015,,,,TRUE
2289,"Wednesday, 10/7/15",PY,10/7/2015,,,,TRUE
2290,"Thursday, 10/8/15",PY,10/8/2015,,,,TRUE
2291,"October, 10/13/15",PY,10/13/2015,,,,TRUE
2292,"Wednesday, 10/14/15",PY,10/14/2015,,,,TRUE
2293,"Thursday, 10/15/15",PY,10/15/2015,,,,TRUE
2294,"Monday, 10/19/15",PY,10/19/2015,,,,TRUE
2295,"Tuesday, 10/20/15",PY,10/20/2015,,,,TRUE
2296,"Wednesday, 10/21/15",PY,10/21/2015,,,,TRUE
2298,"Thursday, 10/22/15",PY,10/22/2015,,,,TRUE
2299,"TUESDAY, 10/27/15",PY,10/27/2015,,,,TRUE
2300,"Tuesday, 10/27/15 - #2",PY,10/27/2015,,,,TRUE
2301,November2015Monthly,RD,11/1/2015,10/1/2015,11/1/2015,M,FALSE
2302,November2015 MeterPits,RD,11/1/2015,10/1/2015,11/1/2015,Q,FALSE
2304,"Wednesday, 10/28/15",PY,10/28/2015,,,,TRUE
2305,"Thursday, 10/29/15",PY,10/29/2015,,,,TRUE
2306,"Monday, 11/2/15 - #1",PY,11/2/2015,,,,TRUE
2307,"Monday, 11/2/15",PY,11/2/2015,,,,TRUE
2308,"Tuesday, 11/3/15",PY,11/3/2015,,,,TRUE
2309,November Interest,IN,11/1/2015,,,,FALSE
2310,"Wednesday, 11/4/15",PY,11/4/2015,,,,TRUE
2311,"Thursday, 11/5/15",PY,11/5/2015,,,,TRUE
2312,"TUESDAY, 11/10/15",PY,11/10/2015,,,,TRUE
2313,"Thursday, 11/12/15",PY,11/12/2015,,,,TRUE
2314,"Tuesday, 11/17/15",PY,11/17/2015,,,,TRUE
2315,"Wednesday, 11/18/15",PY,11/18/2015,,,,TRUE
2316,"Thursday, 11/19/15",PY,11/19/2015,,,,TRUE
2317,"Tuesday, 11/24/2015",PY,11/24/2015,,,,TRUE
2318,December2015 Monthly,RD,12/1/2015,11/1/2015,12/1/2015,M,FALSE
2319,December2015 Meter Pits,RD,12/1/2015,11/1/2015,12/1/2015,Q,FALSE
2321,"Monday, 11/30/15",PY,11/30/2015,,,,TRUE
2322,December 2015 Interest,IN,12/1/2015,,,,FALSE
2323,"Tuesday, 12/1/15",PY,12/1/2015,,,,TRUE
2324,"Wednesday, 12/2/15",PY,12/2/2015,,,,TRUE
2326,"Monday, December 7, 2015",PY,12/7/2015,,,,TRUE
2327,"TUESDAY, 12/8/15",PY,12/8/2015,,,,TRUE
2328,"Wednesday, 12/9/15",PY,12/9/2015,,,,TRUE
2329,"Thursday, 12/10/15",PY,12/10/2015,,,,TRUE
2330,"Thursday, 12/10/15 - #2",PY,12/10/2015,,,,TRUE
2331,"Tuesday, 12/15/15",PY,12/15/2015,,,,TRUE
2332,"Thursday, 12/17/15",PY,12/17/2015,,,,TRUE
2333,"Tuesday, 12/22/15",PY,12/22/2015,,,,TRUE
2334,January 2016 Monthly,RD,1/1/2016,12/1/2015,1/1/2016,M,FALSE
2335,January 2016 Meter Pits,RD,1/1/2016,12/1/2015,1/1/2016,Q,FALSE
2337,Tuesday 12/29/15,PY,12/29/2015,,,,TRUE
2338,"Tuesday, December 29, 2015 #2",PY,12/29/2015,,,,TRUE
2339,"Thursday, 12/31/2015",PY,12/31/2015,,,,TRUE
2340,Wednesday 1/6/16,PY,1/6/2016,,,,TRUE
2341,"Tuesday, January 12, 2016",PY,1/12/2016,,,,TRUE
2343,"Tuesday, 1/19/16",PY,1/19/2016,,,,TRUE
2344,"Wednesday, 1/20/16",PY,1/20/2016,,,,TRUE
2345,"Tuesday, 1/26/2016",PY,1/26/2016,,,,TRUE
2346,February 2016 Monthly,RD,2/1/2016,1/1/2016,2/1/2016,M,FALSE
2347,February 2016 Meter Pits,RD,2/1/2016,1/1/2016,2/1/2016,Q,FALSE
2349,"Tuesday, 2/2/2016",PY,2/2/2016,,,,TRUE
2350,"Tuesday, 2/9/2016",PY,2/9/2016,,,,TRUE
2352,"Thursday, 2/11/16",PY,2/11/2016,,,,TRUE
2353,"Thursday, 2/18/2016",PY,2/18/2016,,,,TRUE
2354,"Wednesday, 2/24/2016",PY,2/24/2016,,,,TRUE
2355,March2016Monthly,RD,3/1/2016,2/1/2016,3/1/2016,M,FALSE
2356,March2016MeterPits,RD,3/1/2016,2/1/2016,3/1/2016,Q,FALSE
2358,"Tuesday, 3/8/2016",PY,3/8/2016,,,,TRUE
2359,"Thursday, 3/10/2016",PY,3/10/2016,,,,TRUE
2360,Tuesday. 3/15/2016,PY,3/15/2016,,,,TRUE
2362,April2016-Readings,RD,4/1/2016,10/1/2015,4/1/2016,S,FALSE
2363,"Tuesday, 3/22/2016",PY,3/22/2016,,,,TRUE
2364,"Tuesday, 03/22/2016 - Batch #2",PY,3/22/2016,,,,TRUE
2365,"Monday, March 28, 2016",PY,3/28/2016,,,,TRUE
2366,"Tuesday, March 29, 2016",PY,3/29/2016,,,,TRUE
2367,"Wednesday, 3/30/16",PY,3/30/2016,,,,TRUE
2368,April2016-Meter Pits,RD,4/1/2016,3/1/2016,4/1/2016,Q,FALSE
2369,April2016-Monthly,RD,4/1/2016,3/1/2016,4/1/2016,M,FALSE
2370,"Thursday, 3/31/2016",PY,3/31/2016,,,,TRUE
2371,"Thursday, 3/31/2016 - #2",PY,3/31/2016,,,,TRUE
2372,"Thursday, March 31, 2016 #3",PY,3/31/2016,,,,TRUE
2373,"Tuesday, 4/5/2016",PY,4/5/2016,,,,TRUE
2374,"Wednesday, 4/6/2016",PY,4/6/2016,,,,TRUE
2375,"Thursday, 4/7/2016",PY,4/7/2016,,,,TRUE
2376,"Monday, 4/11/2016",PY,4/11/2016,,,,TRUE
