LocationID,CustomerID,LocationType,StreetCode,StreetNumber,StreetNumberSuffix,LocationStatus,Service,BillingFreq,MeterFeeCode,MeterLocation,BuildingType,TypeOfService,HazardLevel,LastInspectDate,FireLine,FireLineSize,LienIndicator,TestComments,OldAcct,Warning,MIU_ID,Record_Status,Multiplier,Read_Direction,Decimal_Location,Record_Type,Number_Of_Dials,Route_No,Page_No,Read_Seq
782,782,1,778,96,0,A,B,Q,1,front,dwelling,,,,N,,N,,1778009600,,1461977788,Z,1,L,0,EU,6,1,710,00
783,2077,1,778,101,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1778010100,,1462019440,Z,1,L,0,EU,6,1,720,00
784,2050,1,778,106,0,A,B,Q,1,right,dwelling,,,,N,,N,,1778010600,,1461975662,Z,1,L,0,EU,6,1,730,00
785,1320,1,778,113,0,A,B,Q,1,right side,dwelling,,,,N,,N,,1778011300,,1461956588,Z,1,L,0,EU,6,1,740,00
786,786,1,778,114,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1778011400,,1461877748,Z,1,L,0,EU,6,1,750,00
787,2151,1,778,122,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1778012200,,1462042406,Z,1,L,0,EU,6,1,760,00
788,788,1,778,123,0,A,B,Q,1,right near window,dwelling,,,,N,,N,,1778012300,,1548151916,Z,1,L,0,EU,6,1,770,00
789,789,1,778,128,0,A,B,Q,1,left side,dwelling,,,,N,,N,,1778012800,,1462017930,Z,1,L,0,EU,6,1,780,00
790,790,1,408,3,0,A,W,Q,1,front,dwelling,,,,N,,N,,1408000300,,1461872468,Z,1,L,0,EU,6,5,420,00
791,791,1,794,1339,0,A,W,Q,1,left,dwelling,,,,N,,N,,1794133900,,1461997584,Z,1,L,0,EU,6,5,2420,00
792,1637,1,806,7,0,A,B,Q,1,left,dwelling,,,,N,,N,,1806000700,,1461966104,Z,1,L,0,EU,6,3,1370,00
793,1206,1,806,12,0,A,B,Q,1,left,dwelling,,,,N,,N,,1806001200,,1461968534,Z,1,L,0,EU,6,3,1380,00
794,794,1,806,20,0,A,B,Q,1,left,dwelling,,,,N,,N,,1806002000,,1548156860,Z,1,L,0,EU,6,3,1390,00
795,1426,1,806,21,0,A,B,Q,1,right,dwelling,,,,N,,N,,1806002100,,1461966102,Z,1,L,0,EU,6,3,1400,00
796,796,1,806,30,0,A,B,Q,1,left,dwelling,,,,N,,N,,1806003000,,1461953574,Z,1,L,0,EU,6,3,1410,00
797,797,1,806,31,0,A,B,Q,1,right,dwelling,,,,N,,N,,1806003100,,1483780654,Z,1,L,0,EU,6,3,1420,00
798,2056,1,806,42,0,A,B,Q,1,left rear,dwelling,,,,N,,N,,1806004200,,1462094906,Z,1,L,0,EU,6,3,1430,00
799,2207,1,806,43,0,A,B,Q,1,right corner,dwelling,,,,N,,N,,1806004300,,1461961164,Z,1,L,0,EU,6,3,1440,00
800,800,1,806,50,0,A,B,Q,1,right,dwelling,,,,N,,N,,1806005000,,1461964546,Z,1,L,0,EU,6,3,1450,00
801,1747,1,806,53,0,A,B,Q,1,right corner,dwelling,,,,N,,N,,1806005300,,1461966196,Z,1,L,0,EU,6,3,1460,00
802,802,1,806,62,0,A,B,Q,1,left,dwelling,,,,N,,N,,1806006200,,1461971162,Z,1,L,0,EU,6,3,1470,00
803,2034,1,806,63,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1806006300,,1461969640,Z,1,L,0,EU,6,3,1480,00
804,1978,1,806,72,0,A,B,Q,1,back,dwelling,,,,N,,N,,1806007200,,1461971164,Z,1,L,0,EU,6,3,1490,00
805,805,1,806,75,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1806007500,,1461884504,Z,1,L,0,EU,6,3,1500,00
806,806,1,806,80,0,A,B,Q,1,left,dwelling,,,,N,,N,,1806008000,,1484579258,Z,1,L,0,EU,6,3,1510,00
807,2164,1,808,15,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1808001500,,1462011376,Z,1,L,0,EU,6,2,2610,00
808,808,1,808,16,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1808001600,,1462043688,Z,1,L,0,EU,6,2,2620,00
809,1809,1,808,25,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1808002500,,1462047920,Z,1,L,0,EU,6,2,2630,00
810,810,1,808,28,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1808002800,,1461992960,Z,1,L,0,EU,6,2,2640,00
811,811,1,808,35,0,A,B,Q,1,right front,dwelling,,,,N,,N,,1808003500,,1461944236,Z,1,L,0,EU,6,2,2650,00
812,812,1,808,38,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1808003800,,1461994224,Z,1,L,0,EU,6,2,2660,00
813,1348,1,808,46,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1808004600,,1462043468,Z,1,L,0,EU,6,2,2670,00
814,814,1,808,47,0,A,B,Q,1,right front,dwelling,,,,N,,N,,1808004700,,1461999884,Z,1,L,0,EU,6,2,2680,00
815,815,1,808,56,0,A,B,Q,1,right front,dwelling,,,,N,,N,,1808005600,,1461992396,Z,1,L,0,EU,6,2,2690,00
816,2152,1,830,3,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1830000300,,1461928044,Z,1,L,0,EU,6,3,1520,00
817,817,1,830,6,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1830000600,,1461766454,Z,1,L,0,EU,6,3,1530,00
818,818,1,830,15,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1830001500,,1461766838,Z,1,L,0,EU,6,3,1540,00
819,819,1,830,16,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1830001600,,1461985116,Z,1,L,0,EU,6,3,1550,00
820,820,1,830,25,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1830002500,,1461968062,Z,1,L,0,EU,6,3,1560,00
821,821,1,830,26,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1830002600,,1461952536,Z,1,L,0,EU,6,3,1570,00
822,822,1,830,35,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1830003500,,1461763076,Z,1,L,0,EU,6,3,1580,00
823,1370,1,830,36,0,A,B,Q,1,right,dwelling,,,,N,,N,,1830003600,,1461889908,Z,1,L,0,EU,6,3,1590,00
824,824,1,830,43,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1830004300,,1484580388,Z,1,L,0,EU,6,3,1600,00
825,1439,1,830,44,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1830004400,,1461768478,Z,1,L,0,EU,6,3,1610,00
826,2109,1,830,54,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1830005400,,1461966194,Z,1,L,0,EU,6,3,1620,00
827,827,1,830,57,0,A,B,Q,1,right corner,dwelling,,,,N,,N,,1830005700,,1461968064,Z,1,L,0,EU,6,3,1630,00
828,1356,1,830,64,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1830006400,,1461966190,Z,1,L,0,EU,6,3,1640,00
829,829,1,846,29,0,A,B,Q,1,right side,dwelling,,,,N,,N,,1846002900,,1461892786,Z,1,L,0,EU,6,5,1270,00
830,1666,1,846,30,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1846003000,,1461887914,Z,1,L,0,EU,6,5,1280,00
831,831,1,846,40,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1846004000,,1548146038,Z,1,L,0,EU,6,5,1290,00
832,832,1,846,47,0,A,B,Q,1,back,dwelling,,,,N,,N,,1846004700,,1461971710,Z,1,L,0,EU,6,5,1300,00
833,1219,1,846,50,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1846005000,,1461762918,Z,1,L,0,EU,6,5,1310,00
834,834,1,846,60,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1846006000,,1461884502,Z,1,L,0,EU,6,5,1320,00
835,2302,1,846,65,0,A,B,Q,1,right side,dwelling,,,,N,,N,,1846006500,,1461893200,Z,1,L,0,EU,6,5,1330,00
836,836,1,846,70,0,A,B,Q,1,front,dwelling,,,,N,,N,,1846007000,,1461904454,Z,1,L,0,EU,6,5,1340,00
837,837,1,846,80,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1846008000,,1461879634,Z,1,L,0,EU,6,5,1350,00
838,838,1,846,83,0,A,B,Q,1,in back,dwelling,,,,N,,N,,1846008300,,1461971022,Z,1,L,0,EU,6,5,1360,00
839,839,1,846,102,0,A,B,Q,1,right,dwelling,,,,N,,N,,1846010200,,1461897086,Z,1,L,0,EU,6,5,1370,00
840,840,1,862,390,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862039000,,1462100760,Z,1,L,0,EU,6,3,1650,00
841,841,1,862,398,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862039800,,1461997586,Z,1,L,0,EU,6,3,1660,00
842,842,1,862,408,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862040800,,1462101492,Z,1,L,0,EU,6,3,1670,00
843,843,1,862,418,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862041800,,1462089660,Z,1,L,0,EU,6,3,1680,00
844,844,1,862,432,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862043200,,1461977440,Z,1,L,0,EU,6,3,1690,00
845,845,1,862,446,0,A,B,Q,1,l.s.,dwelling,,,,N,,N,,1862044600,,1462003164,Z,1,L,0,EU,6,3,1700,00
846,1975,1,862,449,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862044900,,1540868320,Z,1,L,0,EU,6,3,1710,00
847,847,1,862,454,0,A,B,Q,1,l.s.,dwelling,,,,N,,N,,1862045400,,1461977766,Z,1,L,0,EU,6,3,1720,00
848,848,1,862,459,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862045900,,1461687324,Z,1,L,0,EU,6,3,1730,00
849,2185,1,862,462,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862046200,,1461977768,Z,1,L,0,EU,6,3,1740,00
850,1669,1,862,467,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862046700,,1461693480,Z,1,L,0,EU,6,3,1750,00
851,851,1,862,470,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862047000,,1462008276,Z,1,L,0,EU,6,3,1760,00
852,852,1,862,477,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862047700,,1461687338,Z,1,L,0,EU,6,3,1770,00
853,853,1,862,480,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862048000,,1462015452,Z,1,L,0,EU,6,3,1780,00
854,1983,1,862,485,0,A,B,Q,1,back right side,dwelling,,,,N,,N,,1862048500,,1462047774,Z,1,L,0,EU,6,3,1790,00
855,1903,1,862,494,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862049400,,1462015448,Z,1,L,0,EU,6,3,1800,00
856,2234,1,862,495,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862049500,,1461687340,Z,1,L,0,EU,6,3,1810,00
857,1289,1,862,506,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862050600,,1462094732,Z,1,L,0,EU,6,3,1820,00
858,1447,1,862,509,2,A,B,Q,1,,dwelling,,,,N,,N,,1862050900,,1461681148,Z,1,L,0,EU,6,3,1840,00
859,859,1,862,514,0,A,B,Q,1,rt side garage door,dwelling,,,,N,,N,,1862051400,,1462042050,Z,1,L,0,EU,6,3,1850,00
860,1198,1,862,519,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862051900,,1462038266,Z,1,L,0,EU,6,3,1860,00
861,1968,1,862,524,0,A,B,Q,1,left by deck,dwelling,,,,N,,N,,1862052400,,1540899746,Z,1,L,0,EU,6,3,1870,00
862,2331,1,862,527,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1862052700,,1462040254,Z,1,L,0,EU,6,3,1880,00
863,863,1,862,536,0,A,B,Q,1,front under window,dwelling,,,,N,,N,,1862053600,,1548150836,Z,1,L,0,EU,6,3,1890,00
864,1317,1,862,543,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862054300,,1462037860,Z,1,L,0,EU,6,3,1900,00
865,865,1,862,548,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862054800,,1462040378,Z,1,L,0,EU,6,3,1910,00
866,866,1,862,556,0,A,B,Q,1,front,dwelling,,,,N,,N,,1862055600,,1461681146,Z,1,L,0,EU,6,3,1920,00
867,867,1,862,557,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862055700,,1462047776,Z,1,L,0,EU,6,3,1930,00
868,868,1,862,565,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862056500,,1462042048,Z,1,L,0,EU,6,3,1940,00
869,1395,1,862,568,0,A,B,Q,1,right,dwelling,,,,N,,Y,,1862056800,,1540897706,Z,1,L,0,EU,6,3,1950,00
870,2080,1,862,575,0,A,B,Q,1,right front,dwelling,,,,N,,N,,1862057500,,1462058986,Z,1,L,0,EU,6,3,1960,00
871,2268,1,862,578,0,A,B,Q,1,front,dwelling,,,,N,,N,,1862057800,,1462042052,Z,1,L,0,EU,6,3,1970,00
872,872,1,862,585,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862058500,,1461693602,Z,1,L,0,EU,6,3,1980,00
873,1638,1,862,588,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862058800,,1462037854,Z,1,L,0,EU,6,3,1990,00
874,1433,1,862,593,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862059300,,1481913428,Z,1,L,0,EU,6,3,2000,00
875,2073,1,862,601,0,A,B,Q,1,front left,dwelling,,,,N,,Y,,1862060100,,1461987802,Z,1,L,0,EU,6,3,2010,00
876,876,1,862,666,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862066600,,1461894642,Z,1,L,0,EU,6,3,2020,00
877,2267,1,862,683,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862068300,,1461903766,Z,1,L,0,EU,6,3,2040,00
878,878,1,862,684,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1862068400,,1461902468,Z,1,L,0,EU,6,3,2050,00
879,879,1,862,690,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862069000,,1461902462,Z,1,L,0,EU,6,3,2060,00
880,880,1,862,695,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862069500,,1461892558,Z,1,L,0,EU,6,3,2070,00
881,881,1,862,702,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862070200,,1461902466,Z,1,L,0,EU,6,3,2080,00
882,1458,1,862,710,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862071000,,1461908182,Z,1,L,0,EU,6,3,2090,00
883,883,1,862,724,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862072400,,1461918892,Z,1,L,0,EU,6,3,2100,00
884,2059,1,862,725,0,A,W,Q,1,front,dwelling,,,,N,,N,,1862072500,,1461893684,Z,1,L,0,EU,6,3,2110,00
885,1587,1,862,737,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862073700,,1461915808,Z,1,L,0,EU,6,3,2120,00
886,1739,1,862,743,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862074300,,1484579896,Z,1,L,0,EU,6,3,2140,00
887,1533,1,862,754,0,A,B,Q,1,back of house,dwelling,,,,N,,N,,1862075400,,1462105984,Z,1,L,0,EU,6,3,2150,00
888,888,1,862,763,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1862076300,,1461887980,Z,1,L,0,EU,6,3,2160,00
889,889,1,862,764,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862076400,,1461915326,Z,1,L,0,EU,6,3,2170,00
890,890,1,862,775,0,A,B,Q,1,right by steps,dwelling,,,,N,,N,Sewer 4/04,1862077500,,1461892562,Z,1,L,0,EU,6,3,2190,00
891,1665,1,862,780,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862078000,,1480545298,Z,1,L,0,EU,6,3,2200,00
892,2177,1,862,783,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862078300,,1461889480,Z,1,L,0,EU,6,3,2210,00
893,893,1,862,801,0,A,B,Q,1,right by electric,dwelling,,,,N,,N,,1862080100,,1461895030,Z,1,L,0,EU,6,3,2220,00
894,894,1,862,811,0,A,B,Q,1,right,dwelling,,,,N,,N,Sewer added 8/04.  To be added on April 2005 billing.,1862081100,,1461891242,Z,1,L,0,EU,6,3,2230,00
895,2117,1,862,812,0,A,B,Q,1,left corner,dwelling,,,,N,,N,,1862081200,,1461892514,Z,1,L,0,EU,6,3,2240,00
896,1841,1,862,820,0,A,B,Q,1,right corner,dwelling,,,,N,,N,,1862082000,,1461893680,Z,1,L,0,EU,6,3,2250,00
897,897,1,862,825,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862082500,,1461900860,Z,1,L,0,EU,6,3,2260,00
898,898,1,862,826,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862082600,,1462001456,Z,1,L,0,EU,6,3,2270,00
899,2333,1,862,840,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862084000,,1572912108,Z,1,L,0,EU,6,3,2290,00
900,1835,1,862,845,0,A,W,Q,1,front left,dwelling,,,,N,,N,,1862084500,,1462091268,Z,1,L,0,EU,6,3,2300,00
901,1545,1,862,850,0,A,B,Q,1,"front, left of door",dwelling,,,,N,,N,,1862085000,,1462107174,Z,1,L,0,EU,6,3,2310,00
902,902,1,862,857,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862085700,,1462047570,Z,1,L,0,EU,6,3,2320,00
903,2239,1,862,858,0,A,B,Q,1,left corner,dwelling,,,,N,,N,,1862085800,,1462008210,Z,1,L,0,EU,6,3,2330,00
904,904,1,862,873,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862087300,,1461899094,Z,1,L,0,EU,6,3,2340,00
905,905,1,862,877,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862087700,,1461918888,Z,1,L,0,EU,6,3,2350,00
906,1465,1,862,883,0,A,W,Q,1,left,dwelling,,,,N,,Y,,1862088300,,1462092402,Z,1,L,0,EU,6,3,2370,00
907,1561,1,862,888,0,A,B,Q,1,right corner,dwelling,,,,N,,N,,1862088800,,1462014414,Z,1,L,0,EU,6,3,2380,00
908,908,1,862,892,0,A,W,Q,1,left by electric,dwelling,,,,N,,N,,1862089200,,1462015450,Z,1,L,0,EU,6,3,2390,00
909,1513,1,862,901,0,A,W,Q,1,right by steps,dwelling,,,,N,,N,,1862090100,,1461871464,Z,1,L,0,EU,6,3,2400,00
910,910,1,862,909,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862090900,,1548147914,Z,1,L,0,EU,6,3,2410,00
911,281,1,862,914,0,A,W,Q,1,front left,dwelling,,,,N,,N,,1862091400,,1462066888,Z,1,L,0,EU,6,3,2420,00
912,1920,1,862,915,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862091500,,1461906650,Z,1,L,0,EU,6,3,2430,00
913,1414,1,862,921,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862092100,,1461892564,Z,1,L,0,EU,6,3,2440,00
914,914,1,862,922,0,A,B,Q,1,front right,dwelling,,,,N,,N,,1862092200,,1462053708,Z,1,L,0,EU,6,3,2450,00
915,915,1,862,935,0,A,W,Q,1,right,dwellling,,,,N,,N,,1862093500,,1462043412,Z,1,L,0,EU,6,3,2470,00
916,916,1,862,943,0,A,W,Q,1,in cellar,dwelling,,,,N,,N,,1862094300,,1462001454,Z,1,L,0,EU,6,3,2480,00
917,2259,1,862,944,0,A,B,Q,1,rear,dwellling,,,,N,,N,,1862094400,,1484578944,Z,1,L,0,EU,6,3,2490,00
918,918,1,862,949,0,A,W,Q,1,let,dwelling,,,,N,,N,,1862094900,,1461915810,Z,1,L,0,EU,6,3,2500,00
919,919,1,862,956,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862095600,,1462091266,Z,1,L,0,EU,6,3,2510,00
920,920,1,862,966,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862096600,,1462047328,Z,1,L,0,EU,6,3,2520,00
921,921,1,862,973,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862097300,,1462092102,Z,1,L,0,EU,6,3,2530,00
922,922,1,862,984,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862098400,,1462053984,Z,1,L,0,EU,6,3,2540,00
923,2254,1,862,991,9,A,B,Q,1,front right,dwelling,,,,N,,N,,1862099100,,1461889264,Z,1,L,0,EU,6,3,2550,00
924,2075,1,862,992,0,A,B,Q,1,right rear,dwelling,,,,N,,N,,1862099200,,1462053986,Z,1,L,0,EU,6,3,2560,00
925,1801,1,862,1006,0,A,B,Q,1,left rear,dwelling,,,,N,,N,,1862100600,,1462054158,Z,1,L,0,EU,6,3,2570,00
926,2248,1,862,1015,0,A,B,Q,1,left window,dwelling,,,,N,,N,,1862101500,,1462047572,Z,1,L,0,EU,6,3,2580,00
927,927,1,862,1016,0,A,W,Q,1,front porch right,,,,,N,,N,,1862101600,,1462092106,Z,1,L,0,EU,6,3,2590,00
928,1756,1,862,1022,0,A,W,Q,1,left side,dwelling,,,,N,,N,,1862102200,,1461987348,Z,1,L,0,EU,6,3,2600,00
929,929,1,862,1027,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862102700,,1462092400,Z,1,L,0,EU,6,3,2610,00
930,2250,1,862,1033,0,A,B,Q,1,,dwelling,,,,N,,Y,,1862103300,,1461987346,Z,1,L,0,EU,6,3,2620,00
931,2250,1,862,1035,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862103500,,1462092398,Z,1,L,0,EU,6,3,2630,00
932,1403,1,862,1044,0,A,W,Q,1,right corner,dwelling,,,,N,,N,,1862104400,,1462066886,Z,1,L,0,EU,6,3,2660,00
933,933,1,862,1055,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862105500,,1548155326,Z,1,L,0,EU,6,3,2670,00
934,934,1,862,1062,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862106200,,1462053940,Z,1,L,0,EU,6,3,2680,00
935,1616,1,862,1075,0,A,B,Q,1,lt side under window,dwelling,,,,N,,N,,1862107500,,1461894070,Z,1,L,0,EU,6,3,2690,00
936,1534,1,862,1097,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862109700,,1462006322,Z,1,L,0,EU,6,3,2710,00
937,1948,1,862,1109,0,A,W,Q,1,front right,dwelling,,,,N,,N,,1862110900,,1461904846,Z,1,L,0,EU,6,3,2730,00
938,1908,1,862,1121,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862112100,,1461899804,Z,1,L,0,EU,6,3,2750,00
939,939,1,862,1128,0,A,B,Q,1,front,dwelling,,,,N,,N,,1862112800,,1462094584,Z,1,L,0,EU,6,3,2770,00
940,1865,1,862,1143,0,A,W,Q,1,front right,dwelling,"1"" copper",,,N,,N,12/2/03 aiudi repaired the service at the main.,1862114300,,1461899014,Z,1,L,0,EU,6,3,2800,00
941,2299,1,862,1152,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862115200,,1461889800,Z,1,L,0,EU,6,3,2810,00
942,1588,1,862,1153,0,A,W,Q,1,front left,dwellling,,,,N,,N,,1862115300,,1462040422,Z,1,L,0,EU,6,3,2820,00
943,2162,1,862,1165,0,A,W,Q,N,,,,,,N,,N,No meter per Joe P.9/04,1862116500,,1540358404,Z,1,L,0,EU,6,3,2825,00
944,2235,1,862,1167,0,A,W,Q,1,front right,dwelling,,,,N,,N,,1862116700,,1462043690,Z,1,L,0,EU,6,3,2830,00
945,945,1,205,69,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1205006900,,1462038452,Z,1,L,0,EU,6,3,920,00
946,946,1,862,1183,0,A,W,Q,1,left side window,dwelling,,,,N,,N,,1862118300,,1461899018,Z,1,L,0,EU,6,3,2840,00
947,2286,1,862,1188,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862118800,,1548159430,Z,1,L,0,EU,6,3,2850,00
948,948,1,862,1195,0,A,W,Q,1,left corner,dwelling,,,,N,,N,,1862119500,,1461896672,Z,1,L,0,EU,6,3,2860,00
949,1618,1,862,1205,0,A,W,Q,1,left,dwelling,,,,N,,N,,1862120500,,1462006346,Z,1,L,0,EU,6,3,2880,00
950,1310,1,862,1224,0,A,W,Q,1,right,dwelling,,,,N,,N,,1862122400,,1461975276,Z,1,L,0,EU,6,3,2900,00
951,951,1,862,1230,0,A,W,Q,1,right cellar window,dwelling,,,,N,,N,,1862123000,,1462093100,Z,1,L,0,EU,6,3,2910,00
952,952,1,862,1243,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1862124300,,1461899800,Z,1,L,0,EU,6,3,2930,00
953,953,1,862,1246,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1862124600,,1481913130,Z,1,L,0,EU,6,3,2940,00
954,954,1,862,1253,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1862125300,,1462011586,Z,1,L,0,EU,6,3,2950,00
955,955,1,862,1258,0,A,B,Q,1,back of house,dwelling,,,,N,,N,,1862125800,,1462058988,Z,1,L,0,EU,6,3,2960,00
956,956,1,862,1263,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1862126300,,1462043686,Z,1,L,0,EU,6,3,2970,00
957,2243,1,862,1275,0,A,B,Q,1,left corner,dwelling,,,,N,,N,,1862127500,,1462040424,Z,1,L,0,EU,6,3,2980,00
958,958,1,862,1276,0,A,B,Q,1,right side,dwelling,,,,N,,N,,1862127600,,1461997414,Z,1,L,0,EU,6,3,2990,00
959,959,1,862,1283,0,A,B,Q,1,front left,dwelling,,,,N,,N,,1862128300,,1461899798,Z,1,L,0,EU,6,3,3000,00
960,2238,1,862,1299,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862129900,,1461891444,Z,1,L,0,EU,6,3,3010,00
961,1748,1,862,1303,0,A,B,Q,1,right by electric,dwelling,,,,N,,N,,1862130300,,1461904850,Z,1,L,0,EU,6,3,3020,00
962,1318,1,862,1308,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862130800,,1548147664,Z,1,L,0,EU,6,3,3030,00
963,963,1,862,1315,0,A,B,Q,1,left,dwelling,,,,N,,N,,1862131500,,1462040260,Z,1,L,0,EU,6,3,3040,00
964,1708,1,862,1321,0,A,B,Q,1,in back,dwelling,,,,N,,N,,1862132100,,1462053934,Z,1,L,0,EU,6,3,3050,00
965,965,1,862,1326,0,A,B,Q,1,right,dwelling,,,,N,,N,,1862132600,,1462047326,Z,1,L,0,EU,6,3,3060,00
966,966,2,248,1064,0,A,B,Q,1,bathroom-Dragonfly,business,,,,N,,N,,2248106400,,1462107046,Z,1,L,0,EU,6,4,250,00
967,2304,2,248,1067,0,A,B,Q,1,right,business,Dentist,,,N,,N,,2248106700,,1480542728,Z,1,L,0,EU,6,4,260,00
968,1434,2,248,1073,0,A,B,Q,1,,business,,,,N,,N,,2248107300,,1481912712,Z,1,L,0,EU,6,4,270,00
969,2088,2,248,1103,5,A,B,Q,1,#5 Hairdresser,business,,,,N,,N,,2248110305,,1461876694,Z,1,L,0,EU,6,4,350,00
970,2067,2,248,1101,1,A,B,Q,1,#1 Chiropractor,business,,,,N,,N,,2248110101,,1461893114,Z,1,L,0,EU,6,4,340,00
971,1556,2,248,1097,2,A,B,Q,1,#2 Plaza Florist,business,,,,N,,N,,2248109702,,1462037736,Z,1,L,0,EU,6,4,330,00
972,1724,2,248,1093,3,A,B,Q,1,#3 Connie's,business,,,,N,,N,,2248109303,,1462038776,Z,1,L,0,EU,6,4,320,00
973,2335,2,248,1091,4,A,B,Q,1,boiler room #4,business,,,,N,,N,,2248109104,,1461885850,Z,1,L,0,EU,6,4,310,00
974,974,2,248,1105,6,A,B,Q,1,#6 Dentist,business,,,,N,,N,,2248110506,,1462043786,Z,1,L,0,EU,6,4,370,00
975,975,2,248,1113,0,A,B,Q,2,dunkin donuts,business,,,,N,,N,,2248111300,,1461893668,Z,1,L,0,EU,6,4,390,00
