BACK TAX CODE,LIST NO,YEAR,TYPE,NAME,SECOND NAME,ADDRESS 1,ADDRESS 2,CITY,STATE,ZIP5,ZIP4,TOTAL TAX DUE,1ST PMT DUE,2ND PMT DUE,GROSS ASSESSMENT,TOTAL EXEMPTION,NET ASSESSMENT,LOCATION #,LOCATION NAME,PROPERTY DESC1,PROPERTY DESC2,DISTRICT,MILL RATE,TOWN NO.,C OF C TEXT,C OF C NO,C OF C DATE,TAX BASE BEFORE,MILL RATE BEFORE,USER MESSAGE,OCR SCAN LINE,EDP TEXT,EDP AMOUNT,TOTAL DUE 3RD,TOTAL DUE 4TH,CITY TAX DUE,CITY MILL RATE,FIRE TAX DUE,FIRE MILL RATE,BAR CODE
"",420572,2012,"P","PLAATSDALE ASSOCIATES LLC","DBA SPORTS DOMAIN","550 E MAIN ST - STE 21","","BRANFORD","CT","06405","0000",166.62,83.31,83.31,5340,0,5340,"    147","TORRINGTON RD","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124205726000016662900000833119,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420572P2012*
"",420693,2012,"P","PLEASANT VALLEY WOODWORKING","C/O WALSH RICHARD","2 WALLENS ST APT 37","","WINSTED","CT","06098","0000",90.79,90.79,0.00,3840,930,2910,"    210","HOLABIRD AVE","New Mfg. Equip-Data Processing Eqip-Supplies-All Others","",0,31.200,162,"",0,,0,0,"",16220120124206930000009079500000907951,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420693P2012*
"",421098,2012,"P","PNC EQUIPMENT FINANCE LLC","C/O MARY C DAMEWOOD","995 DALTON AVE","","CINCINNATI","OH","45203","0000",14484.30,7242.15,7242.15,464240,0,464240,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124210981001448430700072421598,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421098P2012*
"",420830,2012,"P","POST PORTER PHOTOWORKS","C/O PORTER THOMAS & MELISSA","42 LEWIS ST","","WINSTED","CT","06098","2018",59.28,59.28,0.00,1900,0,1900,"     42","LEWIS ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124208308000005928700000592872,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420830P2012*
"",420515,2012,"P","PRAXAIR LEASED EQUIPMENT","","39 OLD RIDGEBURY RD","TAX DEPT SEC L-2","DANBURY","CT","06810","5113",1029.92,514.96,514.96,33010,0,33010,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124205155000102992500005149684,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420515P2012*
"",420916,2012,"P","PRECISION LANDSCAPING & EXCAVATING","C/O ROB MCLAUGHLIN","227 WEED RD","","TORRINGTON","CT","06790","4321",1009.64,504.82,504.82,32360,0,32360,"    141","WINSTED RD","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124209165000100964600005048291,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420916P2012*
"",420152,2012,"P","PROHEALTH PHYSICIANS INC","C/O AMOR LOMIBAO MD","4 FARM SPRINGS RD","","FARMINGTON","CT","06032","0000",328.54,164.27,164.27,10530,0,10530,"    115","SPENCER STREET","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124201527000032854200001642770,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420152P2012*
"",404504,2012,"P","R & B SPORTSWORLD INC","C/O MOORE ROB","19 ROWLEY ST","","WINSTED","CT","06098","0000",1660.46,830.23,830.23,53220,0,53220,"     19","ROWLEY ST","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124045049000166046300008302327,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404504P2012*
"",420250,2012,"P","R & M INSULATION LLC","C/O MONGITORE ANTHONY J","328 WINCHESTER RD","","WINSTED","CT","06098","0000",2745.60,1372.80,1372.80,88000,0,88000,"    328","WINCHESTER RD","Non-Reg Motor Vehicl-Furniture-Data Processing Eqip-All Others","",0,31.200,162,"",0,,0,0,"",16220120124202509000274560200013728047,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420250P2012*
"",420832,2012,"P","R R MODEL & HOBBY SUPPLY","C/O ROGER MOREAU","210 D HOLABIRD AVE","","WINSTED","CT","06098","0000",67.39,67.39,0.00,2160,0,2160,"    210","HOLABIRD AVE","Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124208324000006739700000673973,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420832P2012*
"",420917,2012,"P","R S MOTORSPORTS LLC","C/O ROY S WALZER","PO BOX 577","","LITCHFIELD","CT","06759","0000",11.54,11.54,0.00,370,0,370,"     88","HUBBARD ST","Furniture-Mechanic's Tools-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124209173000001154400000115441,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420917P2012*
"",420721,2012,"P","RATEGAN CHARLES R JR","","141 SPENCER HILL RD","","WINSTED","CT","06098","0000",113.26,56.63,56.63,3630,0,3630,"    141","SPENCER HILL RD","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124207219000011326600000566304,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420721P2012*
"",421042,2012,"P","RBS CITIZENS N.A.","","CORPORATE TAX DEPARTMENT RSD260","1 CITIZEN DR","RIVERSIDE","RI","02915","0000",19.03,19.03,0.00,610,0,610,"","","All Others","",0,31.200,162,"",0,,0,0,"",16220120124210429000001903400000190342,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421042P2012*
"",420752,2012,"P","REALTY EXECUTIVES NORTHWEST","C/O DAVID SARTIRANO","98 MAIN ST","","WINSTED","CT","06098","0000",52.42,52.42,0.00,1680,0,1680,"     98","MAIN ST","Furniture-Data Processing Eqip-Supplies-All Others","",0,31.200,162,"",0,,0,0,"",16220120124207524000005242300000524231,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420752P2012*
"",420639,2012,"P","RECONNECT MARKET RESEARCH & RC HOBB","C/O ERWIN ATCHINSON","200 NEW HARTFORD RD","","WINSTED","CT","06098","0000",62.40,62.40,0.00,2000,0,2000,"","LEDGERBOOK PLAZA","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124206393000006240600000624068,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420639P2012*
"",420886,2012,"P","REDBOX AUTOMATED RETAIL LLC","C/O MARVIN F POER & CO","PO BOX 802206","","DALLAS","TX","75380","2206",617.46,308.73,308.73,19790,0,19790,"    200","NEW HARTFORD RD","Furniture-All Others","",0,31.200,162,"",0,,0,0,"",16220120124208860000061746400003087342,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420886P2012*
"",421043,2012,"P","REDBOX AUTOMATED RETAIL LLC","C/O MARVIN F POER & COMPANY","P O BOX 802206","","DALLAS","TX","75380","2206",317.62,158.81,158.81,10180,0,10180,"     47","MAIN ST","Furniture-All Others","",0,31.200,162,"",0,,0,0,"",16220120124210437000031762800001588164,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421043P2012*
"",421100,2012,"P","REDLINE POWERSPORTS LLC","C/O SHANNON FRY","70 SOUTH MAIN ST","","WINSTED","CT","06098","0000",15.60,15.60,0.00,500,0,500,"","","Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124211005000001560200000156025,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421100P2012*
"",421029,2012,"P","REED TECHNICAL ASSOCIATES LLC","","23 GRISWOLD LANE","","WINSTED","CT","06098","0000",68.64,68.64,0.00,2200,0,2200,"     23","GRISWOLD LANE","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124210296000006864300000686431,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421029P2012*
"",403425,2012,"P","RENZULLO & ASSOCIATES LAW OFFICE","C/O RENZULLO PATSY M","65 ELM ST","","WINSTED","CT","06098","0000",87.05,87.05,0.00,2790,0,2790,"     65","ELM ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124034258000008705600000870569,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403425P2012*
"",404165,2012,"P","REPUBLICAN AMERICAN","C/O AMERICAN REPUBLICAN INC","P O BOX 2090","","WATERBURY","CT","06722","0000",35.88,35.88,0.00,1150,0,1150,"","","All Others","",0,31.200,162,"",0,,0,0,"",16220120124041659000003588100000358817,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404165P2012*
"",420677,2012,"P","RICHARD C GAUTHIER DRILLING &","BLASTING INC","872 WEST WAKEFIELD BLVD","","WINSTED","CT","06098","0000",5209.16,2604.58,2604.58,166960,0,166960,"     90","TORRINGTON RD","Furniture-Data Processing Eqip-Supplies-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124206773000520916800026045852,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420677P2012*
"",420897,2012,"P","RICHARD SZABO & CO","","107 HIGHVIEW DR","","WINSTED","CT","06098","0000",212.78,106.39,106.39,6820,0,6820,"    107","HIGHVIEW DR","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124208977000021278700001063936,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420897P2012*
"",420558,2012,"P","RICOH AMERICAS CORPORATION","","5 DEDRICK PLACE","","WEST CALDWELL","NJ","07006","0000",416.22,208.11,208.11,13340,0,13340,"","202 ROUTE 800","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124205585000041622200002081164,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420558P2012*
"",420805,2012,"P","RICOH USA INC","ATTN: TAX SERVICES PROP TAX","810 GEARS RD","","HOUSTON","TX","77067","0000",382.20,191.10,191.10,12250,0,12250,"    151","TORRINGTON RD","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124208050000038220000001911062,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420805P2012*
"",403460,2012,"P","RIISKA LORI CPA LLC","C/O LORI RIISKA","16 UNION STREET","","WINSTED","CT","06098","0000",125.42,62.71,62.71,4020,0,4020,"     16","UNION ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124034605000012542700000627117,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403460P2012*
"",410015,2012,"P","RITE AID CORPORATION","","PO BOX 839","","CAMP HILL","PA","17011","0000",951.30,475.65,475.65,33350,2860,30490,"    200","NEW HARTFORD RD","New Mfg. Equip-Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124100158000095130100004756578,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*410015P2012*
"",420745,2012,"P","RKL & ASSOCIATES","C/O RODNEY LEBLANC","24 ROWLEY ST","","WINSTED","CT","06098","0000",399.06,199.53,199.53,12790,0,12790,"     24","ROWLEY ST","Furniture-Data Processing Eqip-Supplies-All Others","",0,31.200,162,"",0,,0,0,"",16220120124207458000039906300001995395,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420745P2012*
"",403510,2012,"P","ROBERTS C S & SON","","104 OLD NORTH RD","","WINSTED","CT","06098","0000",26.21,26.21,0.00,840,0,840,"    104","OLD NORTH RD","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124035107000002621100000262117,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403510P2012*
"",420256,2012,"P","ROBIN GRAPHICS","","171 STANTON AVE","","WINSTED","CT","06098","0000",46.49,46.49,0.00,1490,0,1490,"    171","STANTON AVE","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124202566000004649000000464903,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420256P2012*
"",401010,2012,"P","RODS AUTO SERVICE","C/O CONSIGLIO CORRODO","P O BOX 1083","","WINSTED","CT","06098","0000",239.62,119.81,119.81,8180,500,7680,"    176","ROWLEY ST","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124010100000023962400001198188,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*401010P2012*
"",420570,2012,"P","ROLLINS EXCAVATION & FOUNDATION","C/O ROLLINS JAMES JR","291 REACHING HILL RD","","WINSTED","CT","06098","0000",1651.10,825.55,825.55,53420,500,52920,"    291","REACHING HILL RD","Non-Reg Motor Vehicl-Machinery-Mechanic's Tools-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124205700000165110800008255547,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420570P2012*
"",404190,2012,"P","ROSENSTEIN RONALD S","","70 MAIN ST","","WINSTED","CT","06098","0000",316.06,158.03,158.03,10130,0,10130,"     70","MAIN ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124041907000031606700001580301,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*404190P2012*
"",403720,2012,"P","RYAN WILLIAM P D M D","","10 HINSDALE AVENUE","","WINSTED","CT","06098","0000",834.92,417.46,417.46,26760,0,26760,"     10","HINSDALE AVE","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124037202000083492900004174694,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403720P2012*
"BT",420831,2012,"P","RZ'S PAINTING LLC","C/O ROBERT W ZAWISZA","72 PALMER AVE","","WINSTED","CT","06098","0000",66.77,66.77,0.00,2140,0,2140,"     72","PALMER AVE","Mechanic's Tools-Penalty","",0,31.200,162,"",0,,0,0,"",16220121024208316000006677900000667790,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420831P2012*
"",420932,2012,"P","SACRED BEAUTY","C/O DEVAUX SHANA","120 WILLOW ST","","WINSTED","CT","06098","0000",96.41,96.41,0.00,3090,0,3090,"    120","WILLOW ST","Furniture-Data Processing Eqip-Supplies-All Others","",0,31.200,162,"",0,,0,0,"",16220120124209322000009641200000964120,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420932P2012*
"",420689,2012,"P","SAFETY KLEEN SYSTEMS INC","C/O DUFF & PHELPS LLC","PO BOX 2629","","ADDISON","TX","75001","0000",199.68,99.84,99.84,6400,0,6400,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124206898000019968700000998461,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420689P2012*
"",420790,2012,"P","SANTORO'S CLEANERS INC","","462 TORRINGFORD WEST ST","","TORRINGTON","CT","06790","0000",2615.82,1307.91,1307.91,83840,0,83840,"    200","ST ONGE RD","Furniture-Data Processing Eqip-Cables-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124207904000261582100013079178,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420790P2012*
"",420874,2012,"P","SBC CONSTRUCTION CO INC","C/O CYR STEVIE B","222 SOUTH RD","","WINSTED","CT","06098","0000",868.30,434.15,434.15,27830,0,27830,"    222","SOUTH RD","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124208746000086830700004341597,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420874P2012*
"",403645,2012,"P","SCARPELLI PETER J DMD","","101 NORTH MAIN ST","","WINSTED","CT","06098","0000",484.54,242.27,242.27,15530,0,15530,"    101","NORTH MAIN ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124036451000048454300002422711,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403645P2012*
"",403648,2012,"P","SCHIEBS GARAGE","","7-11 LAKE ST","","WINSTED","CT","06098","0000",757.54,378.77,378.77,24780,500,24280,"   7-11","LAKE ST","Machinery-Furniture-Mechanic's Tools-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124036485000075754200003787781,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403648P2012*
"",420178,2012,"P","SCHWARTZ ANDREW E","","51 HOSPITAL HILL ROAD","","SHARON","CT","06069","0000",100.16,50.08,50.08,3210,0,3210,"     88","ELM ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124201782000010016400000500886,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420178P2012*
"",420788,2012,"P","SCIENTIFIC GAMES INTERNATIONAL INC","C/O E PROPERTY TAX DEPT 315","P O BOX 4900","","SCOTTSDALE","AZ","85261","4900",229.94,114.97,114.97,7370,0,7370,"","","Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124207888000022994800001149759,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420788P2012*
"",420955,2012,"P","SCSS","STANLEY CONVERGENT SECURITY SOLUTIO","PO BOX 1029","","DUBLIN","PA","18917","9998",289.54,144.77,144.77,9280,0,9280,"    124","SHORE DR","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124209553000028954600001447747,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420955P2012*
"",420938,2012,"P","SETRONICS CORP","C/O KEVIN T PICUCCI","5 EXEC PARK DRIVE","","BILLERICA","MA","01862","0000",255.84,127.92,127.92,8200,0,8200,"    200","NEW HARTFORD RD","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124209389000025584400001279288,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420938P2012*
"",403100,2012,"P","SEVEN HUNDRED TWENTY FOUR MAIN LLC","DBA ANGELS TOUCH","195 PINE LANE","","WETHERSFIELD","CT","06109","0000",631.18,315.59,315.59,20230,0,20230,"    722","MAIN ST-ANGELS TOUCH","Furniture-Data Processing Eqip-Supplies-All Others","",0,31.200,162,"",0,,0,0,"",16220120124031007000063118400003155989,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403100P2012*
"",421071,2012,"P","SHARKIES","C/O BOB & CHARLENE PASSINI","416 PLATT HILL RD","","WINSTED","CT","06098","0000",468.32,234.16,234.16,15010,0,15010,"      6","WILLOW ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124210718000046832200002341613,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421071P2012*
"BT",420766,2012,"P","SHARPE GRINDING LLC","","41 MEADOW ST","","WINSTED","CT","06098","0000",561.30,280.65,280.65,17990,0,17990,"     41","MEADOW STREET","Machinery-Supplies","",0,31.200,162,"",0,,0,0,"",16220121024207664000056130800002806513,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420766P2012*
"",420133,2012,"P","SHOPPE OF THE ANGELS","C/O ZIMMERMAN GLORIA","63 NORFOLK RD","","WINSTED","CT","06098","0000",53.66,53.66,0.00,1720,0,1720,"     63","NORFOLK RD","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124201337000005366000000536606,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420133P2012*
"",403580,2012,"P","SMALL TOWN SHOPS INC","DBA GETTING OFF","200 NEW HARTFORD RD","","WINSTED","CT","06098","0000",82.06,82.06,0.00,2630,0,2630,"    200","NEW HARTFORD RD","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124035800000008206500000820659,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403580P2012*
"BT",410110,2012,"P","SMILE FACE DAY CARE","C/O KAREN A WELCOME","148 SMITH HILL RD","","WINSTED","CT","06098","0000",33.38,33.38,0.00,1070,0,1070,"    148","SMITH HILL RD","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220121024101107000003338100000333811,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*410110P2012*
"",402632,2012,"P","SOC CONSTRUCTION INC","C/O CLOSSON GEORGE","294 MAIN ST","","WINSTED","CT","06098","0000",63.02,63.02,0.00,2020,0,2020,"    294","MAIN ST","Furniture-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124026320000006302400000630249,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*402632P2012*
"",403790,2012,"P","SON-CHIEF ELECTRICS INC","","41 MEADOW STREET","","WINSTED","CT","06098","0000",326.36,163.18,163.18,10460,0,10460,"     41","MEADOW SST","Machinery-Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124037905000032636300001631881,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403790P2012*
"",410130,2012,"P","SOPHIA'S PIZZA","","200 NEW HARTFORD RD","","WINSTED","CT","06098","0000",722.28,361.14,361.14,23150,0,23150,"    200","NEW HARTFORD RD","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124101305000072228000003611477,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*410130P2012*
"",403800,2012,"P","SOUTHERN NEW ENGLAND ICE & OIL","","101 POPE PARK HIGHWAY NO 4","","HARTFORD","CT","06106","0000",42.74,42.74,0.00,1370,0,1370,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124038002000004274700000427473,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403800P2012*
"",401370,2012,"P","SOUTHPORT PRODUCTS LLC","","P O BOX 747","","WINSTED","CT","06098","0000",94.85,94.85,0.00,48400,45360,3040,"    157","COLEBROOK RIVER RD","New Mfg. Equip-Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124013708000009485400000948546,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*401370P2012*
"",421102,2012,"P","SPECTRASITE COMMUNICATIONS INC","","P O BOX 723597","","ATLANTA","GA","31139","0000",1275.78,637.89,637.89,40890,0,40890,"","","TELECOMMUNICATIONS","",0,31.200,162,"",0,,0,0,"",16220120124211021000127578300006378928,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421102P2012*
"",421103,2012,"P","SPILLWAY GRILL","","224 E LAKE ST","","WINSTED, CT.  06098","","00000","0000",180.02,90.01,90.01,5770,0,5770,"","","Furniture","",0,31.200,162,"",0,,0,0,"",16220120124211039000018002600000900190,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421103P2012*
"",410140,2012,"P","SPRINGWICH CELLULAR TOWER HOLDINGS","C/O AT&T MOBILITY LLC","909 CHESTNUT RM 36-M-1","","ST LOUIS","MO","63101","0000",970.94,485.47,485.47,31120,0,31120,"     15","OAKDALE AVE","Cables","",0,31.200,162,"",0,,0,0,"",16220120124101404000097094700004854740,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*410140P2012*
"",420986,2012,"P","SPRINT SPECTRUM LP","SPRINT NEXTEL WIRELESS","P O BOX 8430","","KANSAS CITY","MO","64114","8430",738.20,369.10,369.10,23660,0,23660,"","","TELECOMMUNICATIONS","",0,31.200,162,"",0,,0,0,"",16220120124209868000073820300003691083,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420986P2012*
"",403830,2012,"P","ST ANDREWS MASONIC TEMPLE ASSOC INC","","27 WHEELER STREET","","WINSTED","CT","06098","0000",288.30,144.15,144.15,9240,0,9240,"     27","WHEELER ST","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124038309000028830800001441542,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403830P2012*
"",420625,2012,"P","ST FRANCIS HOSPITAL & MEDICAL CTR","","114 WOODLAND ST","","HARTFORD","CT","01050","1299",497.96,248.98,248.98,15960,0,15960,"","","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124206252000049796600002489896,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420625P2012*
"",421011,2012,"P","STANO CONSTRUCTION","","449 PLATT HILL RD","","WINSTED","CT","06098","0000",1177.18,588.59,588.59,37730,0,37730,"    449","PLATT HILL RD","Machinery","",0,31.200,162,"",0,,0,0,"",16220120124210114000117718700005885904,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421011P2012*
"",421028,2012,"P","STATE FARM MUTUAL AUTOMOBILE INS CO","","ONE STATE PLAZA C/O CORPORATE TAX","","BLOOMINGTON","IL","61710","0000",127.30,63.65,63.65,4080,0,4080,"    200","NEW HARTFORD RD STE 2","Data Processing Eqip-Furniture","",0,31.200,162,"",0,,0,0,"",16220120124210288000012730800000636515,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*421028P2012*
"",403950,2012,"P","STEFANOV MARK DMD","","17 UNION STREET","","WINSTED","CT","06098","0000",210.30,105.15,105.15,6740,0,6740,"     17","UNION ST","Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124039505000021030200001051554,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403950P2012*
"",403870,2012,"P","STERLING NAME TAPE CO","","9 WILLOW STREET","","WINSTED","CT","06098","0000",84.55,84.55,0.00,15700,12990,2710,"      9","WILLOW ST","Machinery-New Mfg. Equip-Furniture-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124038705000008455800000845581,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403870P2012*
"",420286,2012,"P","STERLING SINTERED TECHNOLOGIES INC","","249 ROCKWELL ST","","WINSTED","CT","06098","0000",1166.26,583.13,583.13,408910,371530,37380,"    249","ROCKWELL ST","Machinery-New Mfg. Equip-Furniture-Data Processing Eqip","",0,31.200,162,"",0,,0,0,"",16220120124202863000116626300005831381,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420286P2012*
"",420928,2012,"P","STEVE'S TREE SERVICE","C/O STEVE OWENS","139 SMITH HILL RD","","WINSTED","CT","06098","0000",91.10,91.10,0.00,2920,0,2920,"    139","SMITH HILL RD","Machinery-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124209280000009110800000911088,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420928P2012*
"",410150,2012,"P","STEW JONES RESTORATION & REPAIR","","199 E LAKE ST","","WINSTED","CT","06098","0000",776.26,388.13,388.13,25380,500,24880,"    199","E LAKE ST","Furniture-Mechanic's Tools-Data Processing Eqip-Supplies","",0,31.200,162,"",0,,0,0,"",16220120124101503000077626000003881325,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*410150P2012*
"",420073,2012,"P","STOP & SHOP SUPERMARKET CO","","1149 HARRISBURG PIKE","ATT PROPERTY TAX DEPT","CARLISLE","PA","17013","0000",50604.54,25302.27,25302.27,1621940,0,1621940,"    200","NEW HARTFORD RD","Furniture-Data Processing Eqip-Supplies-All Others","",0,31.200,162,"",0,,0,0,"",16220120124200735005060454500253022740,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420073P2012*
"BT",420968,2012,"P","STUDIO 180","C/O LINDSAY STOVALL","180 HOLABIRD AVE","","WINSTED","CT","06098","0000",380.96,190.48,190.48,12210,0,12210,"    180","HOLABIRD AVE","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220121024209686000038096400001904889,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420968P2012*
"",403890,2012,"P","SUBURBIN PROPANE LP","","P O BOX 206 TAX DEPT","","WHIPPANY","NJ","07981","0206",94.22,94.22,0.00,3020,0,3020,"","","All Others","",0,31.200,162,"",0,,0,0,"",16220120124038903000009422700000942272,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403890P2012*
"",420966,2012,"P","SULLIVAN REALTY","C//O KELLY SULLIVAN","45 PARK PLACE","","WINSTED","CT","06098","0000",127.62,63.81,63.81,4090,0,4090,"     45","PARK PLACE","Furniture-Penalty","",0,31.200,162,"",0,,0,0,"",16220120124209660000012762100000638189,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*420966P2012*
"BT",403850,2012,"P","SUPERIOR PLUS ENERGY SERVICES INC","","1870 S WINTON RD STE 200","","ROCHESTER","NY","14618","0000",29418.80,14709.40,14709.40,942910,0,942910,"     22","ROLWEY ST","Furniture-Data Processing Eqip-All Others-Machinery","",0,31.200,162,"ADJUSTED TAX:",92670,5/9/2013,0,0,"",16220121024038507002941880300147094066,"",0,0.00,0.00,0.00,0.000,0.00,0.000,*403850P2012*
