TransactionID,BatchNumber,LocationID,CustomerID,TxCode,TxPostingDate,TxBillingDate,TxPayDate,TxAmount,TxDescription,TxCurrentRead,TxEstimate,TxConsumption,TxWaterRate,TxSewerRate,TxSewerFlat,TxWaterChg,TxSewerChg,TxMeterChg,TxInterest,TxPayment,TxPriorRead,TxPriorCons,TxPriorAmt
24573,751,110,110,RD,3/6/2008,4/1/2008,4/30/2008,315.14,Water & Sewer Charge,62300,FALSE,7300,2.09,2.09,,152.57,152.57,10.00,0.00,315.14,55000,5400,235.72
24574,751,111,111,RD,3/6/2008,4/1/2008,4/10/2008,348.58,Water & Sewer Charge,316100,FALSE,8100,2.09,2.09,,169.29,169.29,10.00,0.00,348.58,308000,6600,285.88
24575,751,112,112,RD,3/6/2008,4/1/2008,4/28/2008,377.84,Water & Sewer Charge,468200,FALSE,8800,2.09,2.09,,183.92,183.92,10.00,0.00,377.84,459400,9700,415.46
24576,751,113,113,RD,3/6/2008,4/1/2008,4/1/2008,248.26,Water & Sewer Charge,270000,FALSE,5700,2.09,2.09,,119.13,119.13,10.00,0.00,248.26,264300,2700,122.86
24577,751,114,114,RD,3/6/2008,4/1/2008,4/28/2008,202.28,Water & Sewer Charge,253000,FALSE,4600,2.09,2.09,,96.14,96.14,10.00,0.00,202.28,248400,3700,164.66
24578,751,115,115,RD,3/6/2008,4/1/2008,4/14/2008,248.26,Water & Sewer Charge,341600,FALSE,5700,2.09,2.09,,119.13,119.13,10.00,0.00,248.26,335900,3300,147.94
24579,751,116,116,RD,3/6/2008,4/1/2008,4/4/2008,239.90,Water & Sewer Charge,482200,FALSE,5500,2.09,2.09,,114.95,114.95,10.00,0.00,239.90,476700,4400,193.92
24580,751,117,117,RD,3/6/2008,4/1/2008,4/1/2008,93.60,Water & Sewer Charge,107200,FALSE,2000,2.09,2.09,,41.80,41.80,10.00,0.00,93.60,105200,1400,68.52
24581,751,118,118,RD,3/6/2008,4/1/2008,4/24/2008,93.60,Water & Sewer Charge,106200,FALSE,2000,2.09,2.09,,41.80,41.80,10.00,0.00,93.60,104200,1400,68.52
24582,751,119,119,RD,3/6/2008,4/1/2008,5/2/2008,206.46,Water & Sewer Charge,284300,FALSE,4700,2.09,2.09,,98.23,98.23,10.00,0.00,206.46,279600,4000,177.20
24583,751,120,120,RD,3/6/2008,4/1/2008,4/7/2008,152.12,Water & Sewer Charge,239300,FALSE,3400,2.09,2.09,,71.06,71.06,10.00,0.00,152.12,235900,2700,122.86
24584,751,121,121,RD,3/6/2008,4/1/2008,4/8/2008,227.36,Water & Sewer Charge,294500,FALSE,5200,2.09,2.09,,108.68,108.68,10.00,0.00,227.36,289300,4500,198.10
24585,751,122,122,RD,3/6/2008,4/1/2008,4/9/2008,219.00,Water & Sewer Charge,304200,FALSE,5000,2.09,2.09,,104.50,104.50,10.00,0.00,219.00,299200,3900,173.02
24586,751,123,123,RD,3/6/2008,4/1/2008,5/9/2008,156.68,Water & Sewer Charge,375500,FALSE,3400,2.09,2.09,,71.06,71.06,10.00,4.56,156.68,372100,2500,114.50
24587,751,124,124,RD,3/6/2008,4/1/2008,5/1/2008,260.80,Water & Sewer Charge,212100,FALSE,6000,2.09,2.09,,125.40,125.40,10.00,0.00,260.80,206100,3600,160.48
24588,751,125,125,RD,3/6/2008,4/1/2008,5/5/2008,248.26,Water & Sewer Charge,52400,FALSE,5700,2.09,2.09,,119.13,119.13,10.00,0.00,248.26,46700,4200,185.56
24589,751,126,126,RD,3/6/2008,4/1/2008,6/24/2008,390.47,Water & Sewer Charge,238300,FALSE,8700,2.09,2.09,,181.83,181.83,10.00,16.81,390.47,229600,5700,248.26
24590,751,127,127,RD,3/6/2008,4/1/2008,4/30/2008,173.02,Water & Sewer Charge,248400,FALSE,3900,2.09,2.09,,81.51,81.51,10.00,0.00,173.02,244500,3600,160.48
24591,751,128,128,RD,3/6/2008,4/1/2008,5/13/2008,331.86,Water & Sewer Charge,249600,FALSE,7700,2.09,2.09,,160.93,160.93,10.00,0.00,331.86,241900,5800,252.44
24592,751,129,129,RD,3/6/2008,4/1/2008,4/17/2008,369.48,Water & Sewer Charge,308100,FALSE,8600,2.09,2.09,,179.74,179.74,10.00,0.00,369.48,299500,6200,269.16
24593,751,130,1260,RD,3/6/2008,4/1/2008,4/8/2008,252.44,Water & Sewer Charge,354800,FALSE,5800,2.09,2.09,,121.22,121.22,10.00,0.00,252.44,349000,4000,177.20
24594,751,131,131,RD,3/6/2008,4/1/2008,4/30/2008,260.80,Water & Sewer Charge,206600,FALSE,6000,2.09,2.09,,125.40,125.40,10.00,0.00,260.80,200600,5000,219.00
24595,751,132,132,RD,3/6/2008,4/1/2008,4/8/2008,365.30,Water & Sewer Charge,292400,FALSE,8500,2.09,2.09,,177.65,177.65,10.00,0.00,365.30,283900,6600,285.88
24596,751,133,1227,RD,3/6/2008,4/1/2008,4/16/2008,206.46,Water & Sewer Charge,247800,FALSE,4700,2.09,2.09,,98.23,98.23,10.00,0.00,206.46,243100,3700,164.66
24597,751,134,134,RD,3/6/2008,4/1/2008,4/3/2008,140.62,Water & Sewer Charge,2400,FALSE,3125,2.09,2.09,,65.31,65.31,10.00,0.00,140.62,99275,2300,106.14
24598,751,135,135,RD,3/6/2008,4/1/2008,4/23/2008,239.90,Water & Sewer Charge,103000,FALSE,5500,2.09,2.09,,114.95,114.95,10.00,0.00,239.90,97500,4300,189.74
24599,751,136,136,RD,3/6/2008,4/1/2008,4/23/2008,55.98,Water & Sewer Charge,331000,FALSE,1100,2.09,2.09,,22.99,22.99,10.00,0.00,55.98,329900,12700,540.86
24600,751,137,137,RD,3/6/2008,4/1/2008,4/24/2008,114.50,Water & Sewer Charge,101200,FALSE,2500,2.09,2.09,,52.25,52.25,10.00,0.00,114.50,98700,1800,85.24
24601,751,138,138,RD,3/6/2008,4/1/2008,4/10/2008,206.46,Water & Sewer Charge,139000,FALSE,4700,2.09,2.09,,98.23,98.23,10.00,0.00,206.46,134300,3700,164.66
24602,751,139,139,RD,3/6/2008,4/1/2008,5/1/2008,177.20,Water & Sewer Charge,276900,FALSE,4000,2.09,2.09,,83.60,83.60,10.00,0.00,177.20,272900,5000,219.00
24603,751,140,140,RD,3/6/2008,4/1/2008,4/18/2008,114.50,Water & Sewer Charge,169900,FALSE,2500,2.09,2.09,,52.25,52.25,10.00,0.00,114.50,167400,1800,85.24
24604,751,141,141,RD,3/6/2008,4/1/2008,4/18/2008,143.76,Water & Sewer Charge,90500,FALSE,3200,2.09,2.09,,66.88,66.88,10.00,0.00,143.76,87300,4400,193.92
24605,751,142,142,RD,3/6/2008,4/1/2008,4/30/2008,252.44,Water & Sewer Charge,228600,FALSE,5800,2.09,2.09,,121.22,121.22,10.00,0.00,252.44,222800,5900,256.62
24606,751,143,143,RD,3/6/2008,4/1/2008,4/14/2008,260.80,Water & Sewer Charge,251700,FALSE,6000,2.09,2.09,,125.40,125.40,10.00,0.00,260.80,245700,5600,244.08
24607,751,144,144,RD,3/6/2008,4/1/2008,4/29/2008,294.24,Water & Sewer Charge,362500,FALSE,6800,2.09,2.09,,142.12,142.12,10.00,0.00,294.24,355700,4200,185.56
24608,751,145,145,RD,3/6/2008,4/1/2008,4/14/2008,189.74,Water & Sewer Charge,107900,FALSE,4300,2.09,2.09,,89.87,89.87,10.00,0.00,189.74,103600,2900,131.22
24609,751,146,1543,RD,3/6/2008,4/1/2008,4/4/2008,64.34,Water & Sewer Charge,176600,FALSE,1300,2.09,2.09,,27.17,27.17,10.00,0.00,64.34,175300,1000,51.80
24610,751,147,147,RD,3/6/2008,4/1/2008,4/16/2008,81.06,Water & Sewer Charge,21400,FALSE,1700,2.09,2.09,,35.53,35.53,10.00,0.00,81.06,19700,1200,60.16
24611,751,148,148,RD,3/6/2008,4/1/2008,5/20/2008,117.94,Water & Sewer Charge,156000,FALSE,2500,2.09,2.09,,52.25,52.25,10.00,3.44,117.94,153500,2000,93.60
24612,751,149,149,RD,3/6/2008,4/1/2008,4/7/2008,156.30,Water & Sewer Charge,185700,FALSE,3500,2.09,2.09,,73.15,73.15,10.00,0.00,156.30,182200,2000,93.60
24613,751,150,150,RD,3/6/2008,4/1/2008,4/21/2008,440.54,Water & Sewer Charge,95200,FALSE,10300,2.09,2.09,,215.27,215.27,10.00,0.00,440.54,84900,6800,294.24
24614,751,151,151,RD,3/6/2008,4/1/2008,11/13/2008,182.52,Water & Sewer Charge,200000,FALSE,4000,2.09,2.09,,83.60,83.60,10.00,5.32,182.52,196000,3000,135.40
24615,751,152,1382,RD,3/6/2008,4/1/2008,4/16/2008,164.66,Water & Sewer Charge,110400,FALSE,3700,2.09,2.09,,77.33,77.33,10.00,0.00,164.66,106700,2400,110.32
24616,751,153,153,RD,3/6/2008,4/1/2008,4/7/2008,93.60,Water & Sewer Charge,88800,FALSE,2000,2.09,2.09,,41.80,41.80,10.00,0.00,93.60,86800,1500,72.70
24617,751,154,154,RD,3/6/2008,4/1/2008,5/19/2008,96.41,Water & Sewer Charge,131300,FALSE,2000,2.09,2.09,,41.80,41.80,10.00,2.81,96.41,129300,2500,114.50
24618,751,155,155,RD,3/6/2008,4/1/2008,4/16/2008,223.18,Water & Sewer Charge,283300,FALSE,5100,2.09,2.09,,106.59,106.59,10.00,0.00,223.18,278200,3700,164.66
24619,751,156,156,RD,3/6/2008,4/1/2008,5/1/2008,131.22,Water & Sewer Charge,149400,FALSE,2900,2.09,2.09,,60.61,60.61,10.00,0.00,131.22,146500,8400,361.12
24620,751,157,1462,RD,3/6/2008,4/1/2008,7/17/2008,82.52,Water & Sewer Charge,239900,FALSE,3300,2.09,2.09,,68.97,0.00,10.00,3.55,82.52,236600,1700,45.53
24621,751,158,158,RD,3/6/2008,4/1/2008,4/30/2008,124.95,Water & Sewer Charge,123200,FALSE,5500,2.09,2.09,,114.95,0.00,10.00,0.00,124.95,117700,3300,78.97
24622,751,162,162,RD,3/6/2008,4/1/2008,4/10/2008,352.76,Water & Sewer Charge,49400,FALSE,8200,2.09,2.09,,171.38,171.38,10.00,0.00,352.76,41200,2700,122.86
24623,751,163,163,RD,3/6/2008,4/1/2008,7/7/2008,176.44,Water & Sewer Charge,172700,FALSE,7600,2.09,2.09,,158.84,0.00,10.00,7.60,176.44,165100,4500,104.05
24624,751,164,164,RD,3/6/2008,4/1/2008,4/7/2008,97.78,Water & Sewer Charge,26400,FALSE,2100,2.09,2.09,,43.89,43.89,10.00,0.00,97.78,24300,1100,55.98
24625,751,165,165,RD,3/6/2008,4/1/2008,5/19/2008,12.00,Water & Sewer Charge,2700,FALSE,0,2.09,2.09,,0.00,0.00,10.00,2.00,12.00,2700,1700,81.06
24626,751,166,166,RD,3/6/2008,4/1/2008,4/14/2008,432.18,Water & Sewer Charge,65100,FALSE,10100,2.09,2.09,,211.09,211.09,10.00,0.00,432.18,55000,5300,231.54
24627,751,167,167,RD,3/6/2008,4/1/2008,1/21/2009,400.72,Water & Sewer Charge,95300,FALSE,9000,2.09,2.09,,188.10,188.10,10.00,14.52,400.72,86300,5000,219.00
24628,751,168,1255,RD,3/6/2008,4/1/2008,6/24/2008,145.86,Water & Sewer Charge,219700,FALSE,3100,2.09,2.09,,64.79,64.79,10.00,6.28,145.86,216600,1700,81.06
24629,751,169,169,RD,3/6/2008,4/1/2008,4/30/2008,42.72,Water & Sewer Charge,100,FALSE,783,2.09,2.09,,16.36,16.36,10.00,0.00,42.72,99317,948,49.62
24630,751,170,1438,RD,3/6/2008,4/1/2008,4/1/2008,118.68,Water & Sewer Charge,49900,FALSE,2600,2.09,2.09,,54.34,54.34,10.00,0.00,118.68,47300,1500,72.70
24631,751,171,1279,RD,3/6/2008,4/1/2008,4/23/2008,202.28,Water & Sewer Charge,207900,FALSE,4600,2.09,2.09,,96.14,96.14,10.00,0.00,202.28,203300,3300,147.94
24632,751,172,1523,RD,3/6/2008,4/1/2008,4/7/2008,223.18,Water & Sewer Charge,213600,FALSE,5100,2.09,2.09,,106.59,106.59,10.00,0.00,223.18,208500,2300,106.14
24633,751,173,173,RD,3/6/2008,4/1/2008,4/14/2008,244.08,Water & Sewer Charge,202500,FALSE,5600,2.09,2.09,,117.04,117.04,10.00,0.00,244.08,196900,2900,131.22
24634,751,174,174,RD,3/6/2008,4/1/2008,6/24/2008,12.15,Water & Sewer Charge,102867,FALSE,0,2.09,2.09,,0.00,0.00,10.00,2.15,12.15,102867,2567,117.30
24635,751,175,175,RD,3/6/2008,4/1/2008,4/10/2008,310.96,Water & Sewer Charge,335700,FALSE,7200,2.09,2.09,,150.48,150.48,10.00,0.00,310.96,328500,3000,135.40
24636,751,176,176,RD,3/6/2008,4/1/2008,4/1/2008,122.86,Water & Sewer Charge,110500,FALSE,2700,2.09,2.09,,56.43,56.43,10.00,0.00,122.86,107800,1300,64.34
24637,751,177,177,RD,3/6/2008,4/1/2008,4/7/2008,219.00,Water & Sewer Charge,135100,FALSE,5000,2.09,2.09,,104.50,104.50,10.00,0.00,219.00,130100,10700,457.26
24638,751,178,178,RD,3/6/2008,4/1/2008,4/7/2008,114.50,Water & Sewer Charge,56400,FALSE,2500,2.09,2.09,,52.25,52.25,10.00,0.00,114.50,53900,1600,76.88
24639,751,179,179,RD,3/6/2008,4/1/2008,4/29/2008,599.38,Water & Sewer Charge,96400,FALSE,14100,2.09,2.09,,294.69,294.69,10.00,0.00,599.38,82300,7500,323.50
24640,751,180,180,RD,3/6/2008,4/1/2008,4/16/2008,231.54,Water & Sewer Charge,166900,FALSE,5300,2.09,2.09,,110.77,110.77,10.00,0.00,231.54,161600,2800,127.04
24641,751,181,181,RD,3/6/2008,4/1/2008,4/3/2008,131.22,Water & Sewer Charge,24700,FALSE,2900,2.09,2.09,,60.61,60.61,10.00,0.00,131.22,21800,1400,68.52
24642,751,182,182,RD,3/6/2008,4/1/2008,4/3/2008,277.52,Water & Sewer Charge,43800,FALSE,6400,2.09,2.09,,133.76,133.76,10.00,0.00,277.52,37400,2300,106.14
24643,751,183,183,RD,3/6/2008,4/1/2008,4/16/2008,294.24,Water & Sewer Charge,46000,FALSE,6800,2.09,2.09,,142.12,142.12,10.00,0.00,294.24,39200,3900,173.02
24644,751,184,184,RD,3/6/2008,4/1/2008,4/28/2008,244.08,Water & Sewer Charge,55800,FALSE,5600,2.09,2.09,,117.04,117.04,10.00,0.00,244.08,50200,3800,168.84
24645,751,185,1443,RD,3/6/2008,4/1/2008,5/5/2008,277.44,Water & Sewer Charge,92600,FALSE,6300,2.09,2.09,,131.67,131.67,10.00,4.10,277.44,86300,3400,152.12
24646,751,186,186,RD,3/6/2008,4/1/2008,4/1/2008,114.50,Water & Sewer Charge,113800,FALSE,2500,2.09,2.09,,52.25,52.25,10.00,0.00,114.50,111300,2300,106.14
24647,751,187,1517,RD,3/6/2008,4/1/2008,4/21/2008,281.70,Water & Sewer Charge,88000,FALSE,6500,2.09,2.09,,135.85,135.85,10.00,0.00,281.70,81500,4200,185.56
24648,751,188,188,RD,3/6/2008,4/1/2008,4/10/2008,81.06,Water & Sewer Charge,65100,FALSE,1700,2.09,2.09,,35.53,35.53,10.00,0.00,81.06,63400,900,47.62
24649,751,189,189,RD,3/6/2008,4/1/2008,4/16/2008,138.96,Water & Sewer Charge,3085,FALSE,3085,2.09,2.09,,64.48,64.48,10.00,0.00,138.96,0,1700,81.06
24650,751,190,190,RD,3/6/2008,4/1/2008,6/24/2008,390.47,Water & Sewer Charge,278700,FALSE,8700,2.09,2.09,,181.83,181.83,10.00,16.81,390.47,270000,5100,223.18
24651,751,191,191,RD,3/6/2008,4/1/2008,4/21/2008,68.52,Water & Sewer Charge,17200,FALSE,1400,2.09,2.09,,29.26,29.26,10.00,0.00,68.52,15800,900,47.62
24652,751,192,192,RD,3/6/2008,4/1/2008,4/10/2008,356.94,Water & Sewer Charge,45400,FALSE,8300,2.09,2.09,,173.47,173.47,10.00,0.00,356.94,37100,6000,260.80
24653,751,193,193,RD,3/6/2008,4/1/2008,5/2/2008,248.26,Water & Sewer Charge,50500,FALSE,5700,2.09,2.09,,119.13,119.13,10.00,0.00,248.26,44800,3000,135.40
24654,751,194,194,RD,3/6/2008,4/1/2008,9/17/2008,250.70,Water & Sewer Charge,195800,FALSE,5500,2.09,2.09,,114.95,114.95,10.00,10.80,250.70,190300,3100,139.58
24655,751,195,1529,RD,3/6/2008,4/1/2008,5/22/2008,455.19,Water & Sewer Charge,30300,FALSE,10500,2.09,2.09,,219.45,219.45,10.00,6.29,455.19,19800,2300,106.14
24656,751,196,196,RD,3/6/2008,4/1/2008,4/18/2008,185.56,Water & Sewer Charge,22900,FALSE,4200,2.09,2.09,,87.78,87.78,10.00,0.00,185.56,18700,2300,106.14
24657,751,197,197,RD,3/6/2008,4/1/2008,4/4/2008,277.52,Water & Sewer Charge,215100,FALSE,6400,2.09,2.09,,133.76,133.76,10.00,0.00,277.52,208700,3300,147.94
24658,751,198,197,RD,3/6/2008,4/1/2008,4/4/2008,323.50,Water & Sewer Charge,151000,FALSE,7500,2.09,2.09,,156.75,156.75,10.00,0.00,323.50,143500,1900,89.42
24659,751,199,1524,RD,3/6/2008,4/1/2008,4/21/2008,256.62,Water & Sewer Charge,64400,FALSE,5900,2.09,2.09,,123.31,123.31,10.00,0.00,256.62,58500,5900,256.62
24660,751,200,1448,RD,3/6/2008,4/1/2008,4/7/2008,248.26,Water & Sewer Charge,5700,FALSE,5700,2.09,2.09,,119.13,119.13,10.00,0.00,248.26,0,15348,651.54
24661,751,201,201,RD,3/6/2008,4/1/2008,4/1/2008,214.82,Water & Sewer Charge,96400,FALSE,4900,2.09,2.09,,102.41,102.41,10.00,0.00,214.82,91500,3500,156.30
24662,751,202,202,RD,3/6/2008,4/1/2008,5/5/2008,383.50,Water & Sewer Charge,320800,FALSE,8800,2.09,2.09,,183.92,183.92,10.00,5.66,383.50,312000,6000,260.80
24663,751,203,203,RD,3/6/2008,4/1/2008,4/7/2008,85.24,Water & Sewer Charge,12600,FALSE,1800,2.09,2.09,,37.62,37.62,10.00,0.00,85.24,10800,1300,64.34
24664,751,204,204,RD,3/6/2008,4/1/2008,4/4/2008,168.84,Water & Sewer Charge,293100,FALSE,3800,2.09,2.09,,79.42,79.42,10.00,0.00,168.84,289300,3300,147.94
24665,751,205,205,RD,3/6/2008,4/1/2008,4/4/2008,352.76,Water & Sewer Charge,209900,FALSE,8200,2.09,2.09,,171.38,171.38,10.00,0.00,352.76,201700,4500,198.10
24666,751,206,206,RD,3/6/2008,4/1/2008,4/4/2008,227.36,Water & Sewer Charge,143500,FALSE,5200,2.09,2.09,,108.68,108.68,10.00,0.00,227.36,138300,3800,168.84
24667,751,207,207,RD,3/6/2008,4/1/2008,4/16/2008,173.02,Water & Sewer Charge,155000,FALSE,3900,2.09,2.09,,81.51,81.51,10.00,0.00,173.02,151100,3300,147.94
24668,751,208,1272,RD,3/6/2008,4/1/2008,4/1/2008,264.98,Water & Sewer Charge,87100,FALSE,6100,2.09,2.09,,127.49,127.49,10.00,0.00,264.98,81000,4600,202.28
24669,751,209,209,RD,3/6/2008,4/1/2008,4/29/2008,444.72,Water & Sewer Charge,195900,FALSE,10400,2.09,2.09,,217.36,217.36,10.00,0.00,444.72,185500,7400,319.32
24670,751,210,210,RD,3/6/2008,4/1/2008,4/8/2008,235.72,Water & Sewer Charge,295700,FALSE,5400,2.09,2.09,,112.86,112.86,10.00,0.00,235.72,290300,3900,173.02
24671,751,211,1512,RD,3/6/2008,4/1/2008,5/2/2008,244.08,Water & Sewer Charge,68900,FALSE,5600,2.09,2.09,,117.04,117.04,10.00,0.00,244.08,63300,5400,235.72
24672,751,212,212,RD,3/6/2008,4/1/2008,4/1/2008,377.84,Water & Sewer Charge,219600,FALSE,8800,2.09,2.09,,183.92,183.92,10.00,0.00,377.84,210800,7200,310.96
24673,751,213,213,RD,3/6/2008,4/1/2008,4/21/2008,260.80,Water & Sewer Charge,342000,FALSE,6000,2.09,2.09,,125.40,125.40,10.00,0.00,260.80,336000,3300,147.94
24674,751,214,214,RD,3/6/2008,4/1/2008,4/28/2008,37.17,Water & Sewer Charge,66800,FALSE,1300,2.09,2.09,,27.17,0.00,10.00,0.00,37.17,65500,1000,30.90
24675,751,215,215,RD,3/6/2008,4/1/2008,4/7/2008,101.96,Water & Sewer Charge,170300,FALSE,2200,2.09,2.09,,45.98,45.98,10.00,0.00,101.96,168100,1500,72.70
24676,751,216,216,RD,3/6/2008,4/1/2008,4/4/2008,168.84,Water & Sewer Charge,171100,FALSE,3800,2.09,2.09,,79.42,79.42,10.00,0.00,168.84,167300,2600,118.68
24677,751,217,217,RD,3/6/2008,4/1/2008,4/30/2008,315.14,Water & Sewer Charge,222500,FALSE,7300,2.09,2.09,,152.57,152.57,10.00,0.00,315.14,215200,13100,557.58
24678,751,218,218,RD,3/6/2008,4/1/2008,5/2/2008,122.86,Water & Sewer Charge,146100,FALSE,2700,2.09,2.09,,56.43,56.43,10.00,0.00,122.86,143400,2300,106.14
24679,751,219,1490,RD,3/6/2008,4/1/2008,4/10/2008,30.90,Water & Sewer Charge,140200,FALSE,1000,2.09,2.09,,20.90,0.00,10.00,0.00,30.90,139200,100,12.09
24680,751,220,220,RD,3/6/2008,4/1/2008,5/1/2008,277.52,Water & Sewer Charge,234000,FALSE,6400,2.09,2.09,,133.76,133.76,10.00,0.00,277.52,227600,7900,340.22
24681,751,221,221,RD,3/6/2008,4/1/2008,4/28/2008,327.68,Water & Sewer Charge,291400,FALSE,7600,2.09,2.09,,158.84,158.84,10.00,0.00,327.68,283800,5800,252.44
24682,751,222,222,RD,3/6/2008,4/1/2008,4/4/2008,444.72,Water & Sewer Charge,192000,FALSE,10400,2.09,2.09,,217.36,217.36,10.00,0.00,444.72,181600,5800,252.44
24683,751,223,223,RD,3/6/2008,4/1/2008,4/28/2008,229.66,Water & Sewer Charge,4900,FALSE,5255,2.09,2.09,,109.83,109.83,10.00,0.00,229.66,99645,4774,209.56
24684,751,224,1331,RD,3/6/2008,4/1/2008,5/9/2008,62.16,Water & Sewer Charge,219000,FALSE,2400,2.09,2.09,,50.16,0.00,10.00,2.00,62.16,216600,2100,53.89
24685,751,225,225,RD,3/6/2008,4/1/2008,5/5/2008,306.78,Water & Sewer Charge,395600,FALSE,7100,2.09,2.09,,148.39,148.39,10.00,0.00,306.78,388500,8800,377.84
24686,751,226,1366,RD,3/6/2008,4/1/2008,4/29/2008,81.06,Water & Sewer Charge,111500,FALSE,1700,2.09,2.09,,35.53,35.53,10.00,0.00,81.06,109800,1300,64.34
24687,751,227,227,RD,3/6/2008,4/1/2008,4/3/2008,139.58,Water & Sewer Charge,33000,FALSE,3100,2.09,2.09,,64.79,64.79,10.00,0.00,139.58,29900,1200,60.16
24688,751,228,1437,RD,3/6/2008,4/1/2008,6/24/2008,263.80,Water & Sewer Charge,158400,FALSE,5800,2.09,2.09,,121.22,121.22,10.00,11.36,263.80,152600,3100,139.58
24689,751,229,229,RD,3/6/2008,4/1/2008,4/2/2008,101.96,Water & Sewer Charge,105200,FALSE,2200,2.09,2.09,,45.98,45.98,10.00,0.00,101.96,103000,2200,101.96
24690,751,230,230,RD,3/6/2008,4/1/2008,4/14/2008,89.42,Water & Sewer Charge,115800,FALSE,1900,2.09,2.09,,39.71,39.71,10.00,0.00,89.42,113900,1100,55.98
24691,751,231,231,RD,3/6/2008,4/1/2008,4/15/2008,327.68,Water & Sewer Charge,228300,FALSE,7600,2.09,2.09,,158.84,158.84,10.00,0.00,327.68,220700,4900,214.82
24692,751,232,232,RD,3/6/2008,4/1/2008,4/25/2008,252.44,Water & Sewer Charge,276900,FALSE,5800,2.09,2.09,,121.22,121.22,10.00,0.00,252.44,271100,4000,177.20
24693,751,233,233,RD,3/6/2008,4/1/2008,6/20/2008,451.63,Water & Sewer Charge,178000,FALSE,10100,2.09,2.09,,211.09,211.09,10.00,19.45,451.63,167900,5300,231.54
24694,751,234,234,RD,3/6/2008,4/1/2008,7/3/2008,240.79,Water & Sewer Charge,150000,FALSE,5400,2.09,2.09,,112.86,112.86,10.00,5.07,240.79,144600,2600,118.68
24695,751,235,235,RD,3/6/2008,4/1/2008,5/2/2008,127.04,Water & Sewer Charge,157200,FALSE,2800,2.09,2.09,,58.52,58.52,10.00,0.00,127.04,154400,1800,85.24
24696,751,236,236,RD,3/6/2008,4/1/2008,4/10/2008,461.44,Water & Sewer Charge,260300,FALSE,10800,2.09,2.09,,225.72,225.72,10.00,0.00,461.44,249500,5900,256.62
24697,751,237,1322,RD,3/6/2008,4/1/2008,4/18/2008,302.60,Water & Sewer Charge,233200,FALSE,7000,2.09,2.09,,146.30,146.30,10.00,0.00,302.60,226200,2800,127.04
24698,751,238,238,RD,3/6/2008,4/1/2008,4/21/2008,156.30,Water & Sewer Charge,139800,FALSE,3500,2.09,2.09,,73.15,73.15,10.00,0.00,156.30,136300,1200,60.16
24699,751,239,239,RD,3/6/2008,4/1/2008,4/14/2008,114.50,Water & Sewer Charge,118000,FALSE,2500,2.09,2.09,,52.25,52.25,10.00,0.00,114.50,115500,1700,81.06
24700,751,240,240,RD,3/6/2008,4/1/2008,5/13/2008,225.57,Water & Sewer Charge,185200,FALSE,5000,2.09,2.09,,104.50,104.50,10.00,6.57,225.57,180200,6600,285.88
24701,751,241,241,RD,3/6/2008,4/1/2008,4/10/2008,373.66,Water & Sewer Charge,311800,FALSE,8700,2.09,2.09,,181.83,181.83,10.00,0.00,373.66,303100,5300,120.77
24702,751,242,242,RD,3/6/2008,4/1/2008,4/1/2008,156.30,Water & Sewer Charge,156700,FALSE,3500,2.09,2.09,,73.15,73.15,10.00,0.00,156.30,153200,2100,97.78
24703,751,243,243,RD,3/6/2008,4/1/2008,3/31/2008,173.02,Water & Sewer Charge,30800,FALSE,3900,2.09,2.09,,81.51,81.51,10.00,0.00,173.02,26900,2700,122.86
24704,751,244,1200,RD,3/6/2008,4/1/2008,4/22/2008,574.30,Water & Sewer Charge,135800,FALSE,13500,2.09,2.09,,282.15,282.15,10.00,0.00,574.30,122300,12300,524.14
24705,751,245,1495,RD,3/6/2008,4/1/2008,4/7/2008,193.92,Water & Sewer Charge,184600,FALSE,4400,2.09,2.09,,91.96,91.96,10.00,0.00,193.92,180200,3900,91.51
24706,751,246,246,RD,3/6/2008,4/1/2008,4/23/2008,118.68,Water & Sewer Charge,55900,FALSE,2600,2.09,2.09,,54.34,54.34,10.00,0.00,118.68,53300,2200,101.96
24707,751,247,1427,RD,3/6/2008,4/1/2008,6/5/2008,208.35,Water & Sewer Charge,185700,FALSE,4600,2.09,2.09,,96.14,96.14,10.00,6.07,208.35,181100,3100,139.58
24708,751,248,248,RD,3/6/2008,4/1/2008,5/30/2008,160.99,Water & Sewer Charge,66100,FALSE,3500,2.09,2.09,,73.15,73.15,10.00,4.69,160.99,62600,2600,118.68
24709,751,249,249,RD,3/6/2008,4/1/2008,4/25/2008,444.72,Water & Sewer Charge,119300,FALSE,10400,2.09,2.09,,217.36,217.36,10.00,0.00,444.72,108900,6000,260.80
24710,751,250,250,RD,3/6/2008,4/1/2008,4/25/2008,436.36,Water & Sewer Charge,472400,FALSE,10200,2.09,2.09,,213.18,213.18,10.00,0.00,436.36,462200,6500,281.70
24711,751,251,251,RD,3/6/2008,4/1/2008,5/1/2008,327.68,Water & Sewer Charge,334600,FALSE,7600,2.09,2.09,,158.84,158.84,10.00,0.00,327.68,327000,7200,310.96
24712,751,252,1405,RD,3/6/2008,4/1/2008,4/10/2008,231.54,Water & Sewer Charge,129900,FALSE,5300,2.09,2.09,,110.77,110.77,10.00,0.00,231.54,124600,2900,131.22
