PARCEL_ID,STREET,Current_Connection,COMACT,Wtr_Supp,DOM_WATER,SDATE,Sold_2021,low2_dbld_values,charge_1000_gals,low 2 x base(4.53),calc minimum 180,Oct_Cost_Num,April_Cost,Calc_Tot_Ann_Cost, Tot_Ann_Cost_num ,
1100015,ARDSLEY WAY,TOASewer,RES,PUBLIC,PUBLIC,5-Jul-05,N/A,78,$4.53 ,$353.34 ,$353.34 ,$353.34 ,$257.50 ,$610.84 ,$610.84 ,
1100016,ARDSLEY WAY,TOASewer,RES,PUBLIC,PUBLIC,15-May-20,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
1100017,ARDSLEY WAY,TOASewer,RES,PUBLIC,PUBLIC,19-Sep-83,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1110010,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,16-Aug-17,N/A,90,$4.53 ,$407.70 ,$407.70 ,$407.70 ,$257.50 ,$665.20 ,$665.20 ,
1110015,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,30-Sep-08,N/A,60,$4.53 ,$271.80 ,$271.80 ,$271.80 ,$257.50 ,$529.30 ,$529.30 ,
1110016,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,16-Dec-85,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1110020,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,20-Jun-00,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
1110023,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,19-Feb-13,N/A,42,$4.53 ,$190.26 ,$190.26 ,$190.26 ,$257.50 ,$447.76 ,$447.76 ,
1110028,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,1-Feb-99,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1110029,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,24-Mar-14,N/A,48,$4.53 ,$217.44 ,$217.44 ,$217.44 ,$257.50 ,$474.94 ,$474.94 ,
1110033,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,5-Oct-04,N/A,62,$4.53 ,$280.86 ,$280.86 ,$280.86 ,$257.50 ,$538.36 ,$538.36 ,
1110036,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,14-Jan-13,N/A,86,$4.53 ,$389.58 ,$389.58 ,$389.58 ,$257.50 ,$647.08 ,$647.08 ,
1110037,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,29-May-18,N/A,86,$4.53 ,$389.58 ,$389.58 ,$389.58 ,$257.50 ,$647.08 ,$647.08 ,
1110040,ARIEL WAY,TOASewer,RES,PUBLIC,PUBLIC,21-Jan-92,N/A,46,$4.53 ,$208.38 ,$208.38 ,$208.38 ,$257.50 ,$465.88 ,$465.88 ,
6260002,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,28-Jul-20,N/A,30,$4.53 ,$135.90 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
6260003,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,25-Sep-18,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
6260004,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,9-Nov-20,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
6260005,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,27-Jun-06,N/A,50,$4.53 ,$226.50 ,$226.50 ,$226.50 ,$257.50 ,$484.00 ,$484.00 ,
6260006,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,27-Dec-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
6260007,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,31-Aug-18,N/A,98,$4.53 ,$443.94 ,$443.94 ,$443.94 ,$257.50 ,$701.44 ,$701.44 ,
6260009,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,20-Sep-18,N/A,58,$4.53 ,$262.74 ,$262.74 ,$262.74 ,$257.50 ,$520.24 ,$520.24 ,
6260010,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,1-Oct-20,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
6260011,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,13-Jun-12,N/A,74,$4.53 ,$335.22 ,$335.22 ,$335.22 ,$257.50 ,$592.72 ,$592.72 ,
6260012,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,19-Oct-09,N/A,46,$4.53 ,$208.38 ,$208.38 ,$208.38 ,$257.50 ,$465.88 ,$465.88 ,
6260015,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,19-Nov-07,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
6260016,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,19-May-09,N/A,92,$4.53 ,$416.76 ,$416.76 ,$416.76 ,$257.50 ,$674.26 ,$674.26 ,
6260017,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,16-Jun-06,N/A,72,$4.53 ,$326.16 ,$326.16 ,$326.16 ,$257.50 ,$583.66 ,$583.66 ,
6260019,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,19-Jun-09,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
6260021,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,28-May-13,N/A,112,$4.53 ,$507.36 ,$507.36 ,$507.36 ,$257.50 ,$764.86 ,$764.86 ,
6260022,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,7-Aug-06,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
6260023,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,15-Aug-17,N/A,54,$4.53 ,$244.62 ,$244.62 ,$244.62 ,$257.50 ,$502.12 ,$502.12 ,
6260025,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,3-Aug-15,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
6260027,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,7-Dec-06,N/A,62,$4.53 ,$280.86 ,$280.86 ,$280.86 ,$257.50 ,$538.36 ,$538.36 ,
6260029,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,1-Jun-07,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
6260031,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,4-Aug-08,N/A,138,$4.53 ,$625.14 ,$625.14 ,$625.14 ,$257.50 ,$882.64 ,$882.64 ,
6260032,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,1-May-18,N/A,78,$4.53 ,$353.34 ,$353.34 ,$353.34 ,$257.50 ,$610.84 ,$610.84 ,
6260033,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,21-Jan-16,N/A,112,$4.53 ,$507.36 ,$507.36 ,$507.36 ,$257.50 ,$764.86 ,$764.86 ,
6260035,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Dec-09,N/A,48,$4.53 ,$217.44 ,$217.44 ,$217.44 ,$257.50 ,$474.94 ,$474.94 ,
6260036,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,17-Jun-08,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
6260037,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,21-May-09,N/A,92,$4.53 ,$416.76 ,$416.76 ,$416.76 ,$257.50 ,$674.26 ,$674.26 ,
6260038,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,17-Aug-06,N/A,96,$4.53 ,$434.88 ,$434.88 ,$434.88 ,$257.50 ,$692.38 ,$692.38 ,
6260042,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,25-Aug-08,N/A,126,$4.53 ,$570.78 ,$570.78 ,$570.78 ,$257.50 ,$828.28 ,$828.28 ,
6260044,ARLINGTON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,12-Sep-13,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
1120001,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,15-Oct-07,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1120002,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,17-Jun-91,N/A,28,$4.53 ,$126.84 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1120003,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,2-Jan-20,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
1120004,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,15-Apr-03,N/A,10,$4.53 ,$45.30 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1120005,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,3-Nov-15,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1120006,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,3-Feb-20,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1120007,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,22-Nov-16,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1120008,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,7-Jul-87,N/A,4,$4.53 ,$18.12 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1120009,ARROWHEAD COURT,TOASewer,RES,PUBLIC,PUBLIC,1-Jan-01,N/A,30,$4.53 ,$135.90 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150001,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,12-Mar-19,N/A,22,$4.53 ,$99.66 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150002,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,13-Jul-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1150003,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,9-Nov-20,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150004,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,25-Oct-19,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150005,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,28-Jun-16,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150006,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,29-Jun-92,N/A,42,$4.53 ,$190.26 ,$190.26 ,$190.26 ,$257.50 ,$447.76 ,$447.76 ,
1150007,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,12-Feb-09,N/A,54,$4.53 ,$244.62 ,$244.62 ,$244.62 ,$257.50 ,$502.12 ,$502.12 ,
1150008,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,26-May-10,N/A,6,$4.53 ,$27.18 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150009,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Mar-04,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150010,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,11-Feb-91,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150011,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,16-Nov-10,N/A,28,$4.53 ,$126.84 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150012,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,4-Dec-15,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150013,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Feb-17,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150014,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,31-Jan-20,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150015,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,22-Apr-19,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150016,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,30-Oct-20,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150017,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,27-Oct-99,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150018,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,4-Mar-05,N/A,30,$4.53 ,$135.90 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150019,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,9-Apr-19,N/A,6,$4.53 ,$27.18 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150020,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,25-Jan-01,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
1150021,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,8-May-15,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150022,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,29-Aug-89,N/A,82,$4.53 ,$371.46 ,$371.46 ,$371.46 ,$257.50 ,$628.96 ,$628.96 ,
1150023,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,11-Dec-06,N/A,28,$4.53 ,$126.84 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150024,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Jul-12,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150025,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,23-Jul-07,N/A,50,$4.53 ,$226.50 ,$226.50 ,$226.50 ,$257.50 ,$484.00 ,$484.00 ,
1150026,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,30-Aug-19,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150027,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,4-May-94,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150028,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Aug-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1150029,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,27-Jul-04,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150030,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,31-Aug-20,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150031,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,19-Jul-10,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150032,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,4-Apr-08,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150033,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,14-Dec-20,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150034,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,10-Jul-17,N/A,58,$4.53 ,$262.74 ,$262.74 ,$262.74 ,$257.50 ,$520.24 ,$520.24 ,
1150035,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,21-Sep-88,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150036,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,16-Aug-12,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150037,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,8-Nov-19,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150038,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,21-Dec-04,N/A,22,$4.53 ,$99.66 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150039,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,12-Oct-11,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1150040,ASHFORD DRIVE,TOASewer,RES,PUBLIC,PUBLIC,13-Nov-15,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
4890007,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,13-Dec-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
4890011,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,26-Jul-99,N/A,92,$4.53 ,$416.76 ,$416.76 ,$416.76 ,$257.50 ,$674.26 ,$674.26 ,
4890015,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Nov-04,N/A,102,$4.53 ,$462.06 ,$462.06 ,$462.06 ,$257.50 ,$719.56 ,$719.56 ,
4890022,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,1-Jul-15,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
4890030,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,15-Oct-19,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
4890031,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,7-Aug-17,N/A,52,$4.53 ,$235.56 ,$235.56 ,$235.56 ,$257.50 ,$493.06 ,$493.06 ,
4890035,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,11-Aug-08,N/A,64,$4.53 ,$289.92 ,$289.92 ,$289.92 ,$257.50 ,$547.42 ,$547.42 ,
4890045,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-Oct-20,N/A,120,$4.53 ,$543.60 ,$543.60 ,$543.60 ,$257.50 ,$801.10 ,$801.10 ,
4890046,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,6-Jun-16,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
4890049,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,25-Jul-01,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
4890052,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,6-Apr-15,N/A,140,$4.53 ,$634.20 ,$634.20 ,$634.20 ,$257.50 ,$891.70 ,$891.70 ,
4890055,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,1-Mar-07,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
4890056,AVALON DRIVE,TOASewer,RES,PUBLIC,PUBLIC,3-Nov-11,N/A,96,$4.53 ,$434.88 ,$434.88 ,$434.88 ,$257.50 ,$692.38 ,$692.38 ,
1190004,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,13-Oct-76,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1190011,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,18-Sep-80,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1190012,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,15-Jun-15,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
1190022,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,6-Oct-20,N/A,84,$4.53 ,$380.52 ,$380.52 ,$380.52 ,$257.50 ,$638.02 ,$638.02 ,
1190023,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,28-Jun-18,N/A,62,$4.53 ,$280.86 ,$280.86 ,$280.86 ,$257.50 ,$538.36 ,$538.36 ,
1190026,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,17-Sep-99,N/A,42,$4.53 ,$190.26 ,$190.26 ,$190.26 ,$257.50 ,$447.76 ,$447.76 ,
1190032,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,19-Nov-18,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1190040,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,17-Jul-12,N/A,108,$4.53 ,$489.24 ,$489.24 ,$489.24 ,$257.50 ,$746.74 ,$746.74 ,
1190046,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,4-Mar-99,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1190054,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,29-Aug-05,N/A,60,$4.53 ,$271.80 ,$271.80 ,$271.80 ,$257.50 ,$529.30 ,$529.30 ,
1190057,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,17-Apr-84,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1190067,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,3-Aug-20,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1190068,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,27-Mar-17,N/A,62,$4.53 ,$280.86 ,$280.86 ,$280.86 ,$257.50 ,$538.36 ,$538.36 ,
1190080,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,25-Oct-82,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1190086,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,9-Mar-98,N/A,86,$4.53 ,$389.58 ,$389.58 ,$389.58 ,$257.50 ,$647.08 ,$647.08 ,
1190092,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,31-May-12,N/A,104,$4.53 ,$471.12 ,$471.12 ,$471.12 ,$257.50 ,$728.62 ,$728.62 ,
1190097,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,1-May-18,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
1190100,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,18-Oct-91,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1190105,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,30-Apr-92,N/A,62,$4.53 ,$280.86 ,$280.86 ,$280.86 ,$257.50 ,$538.36 ,$538.36 ,
1190106,AVONRIDGE,TOASewer,RES,PUBLIC,PUBLIC,30-Jun-05,N/A,70,$4.53 ,$317.10 ,$317.10 ,$317.10 ,$257.50 ,$574.60 ,$574.60 ,
1200014,AVONSIDE,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1200023,AVONSIDE,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1200024,AVONSIDE,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1200025,AVONSIDE,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1240012,BAILEY ROAD,TOASewer,RES,PUBLIC,PUBLIC,6-Mar-20,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
1240014,BAILEY ROAD,TOASewer,RES,PUBLIC,PUBLIC,29-Sep-20,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
1240016,BAILEY ROAD,TOASewer,RES,PUBLIC,PUBLIC,8-Jul-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
1240018,BAILEY ROAD,TOASewer,RES,PUBLIC,PUBLIC,27-Aug-19,N/A,62,$4.53 ,$280.86 ,$280.86 ,$280.86 ,$257.50 ,$538.36 ,$538.36 ,
1240030,BAILEY ROAD,TOASewer,RES,PUBLIC,PUBLIC,3-Sep-20,N/A,84,$4.53 ,$380.52 ,$380.52 ,$380.52 ,$257.50 ,$638.02 ,$638.02 ,
1240032,BAILEY ROAD,TOASewer,RES,PUBLIC,PUBLIC,12-Nov-19,N/A,48,$4.53 ,$217.44 ,$217.44 ,$217.44 ,$257.50 ,$474.94 ,$474.94 ,
1240034,BAILEY ROAD,TOASewer,RES,PUBLIC,PUBLIC,8-Oct-19,N/A,128,$4.53 ,$579.84 ,$579.84 ,$579.84 ,$257.50 ,$837.34 ,$837.34 ,
1240036,BAILEY ROAD,TOASewer,RES,PUBLIC,PUBLIC,23-Aug-19,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
